DIRECTORIO;FEX_C
7733387;58.353808619
7733388;67.161361192
7733389;60.884052376
7733390;70.292152592
7733391;99.782679199
7733392;60.884052376
7733393;45.093764454
7733394;118.58059141
7733395;71.34061642
7733396;53.269476777
7733397;69.541421063
7734173;140.79117671
7734174;205.20960184
7734175;145.05348176
7734176;237.00574175
7734177;243.55031824
7734179;101.96881873
7734181;110.80086025
7734182;188.92576762
7734183;150.78356308
7734184;250.94188586
7734185;105.00606005
7734186;209.93810636
7734187;185.79263386
7734188;319.01663135
7734190;236.30196624
7734194;339.78651268
7734195;268.45533024
7734196;252.04637505
7734197;331.36773793
7734198;369.27045275
7734199;254.51374226
7734200;236.30196624
7734201;236.30196624
7734202;251.92572763
7734204;234.54054419
7734205;200.67155831
7734206;271.56907909
7734207;352.08431483
7734208;255.92631657
7734209;216.57798158
7734210;196.9183052
7734211;262.46565228
7734212;172.74645022
7734213;198.84051251
7737493;53.315135868
7737494;55.983287171
7737495;68.950192046
7737497;29.859087139
7737498;29.405504404
7737499;37.680899676
7737501;28.292355828
7737503;37.670246796
7737504;33.364721555
7737505;44.248432878
7737506;35.561270463
7737507;33.666452921
7737509;24.389507425
7737510;18.185635085
7737511;21.122184977
7737512;23.299938802
7737513;22.097558586
7737514;49.262819558
7737515;80.437205405
7737516;56.954171762
7737517;14.921732219
7737518;23.299938802
7737519;20.727126967
7737520;22.785872663
7737521;26.557254473
7737522;23.299938802
7737523;20.608118838
7737525;43.009741518
7737526;44.297689148
7737527;45.384415901
7737528;50.105549585
7737529;29.237285538
7737530;54.346141329
7737531;35.084558118
7737532;29.237285538
7737533;39.197534385
7737534;35.084558118
7737535;47.461809802
7737536;57.981936094
7737537;44.581901372
7737538;30.910493082
7737539;40.067658065
7737540;47.459801087
7737541;40.067658065
7737542;40.067658065
7737543;38.976539595
7737544;35.84252559
7737545;25.72032348
7737546;40.600642097
7737547;41.602910911
7737548;34.255363342
7737549;25.72032348
7737550;37.836518471
7737551;28.535992951
7737552;45.980502825
7737553;33.539276816
7737554;38.976539595
7737555;44.889384355
7737556;42.530356331
7737557;46.323379377
7737558;48.384834089
7737559;63.257233691
7737560;46.323379377
7737561;56.547941072
7737562;37.680899676
7737563;24.131578177
7737564;43.763088978
7737565;46.244633686
7737566;37.680899676
7737567;55.270220964
7737568;28.292355828
7737569;37.680899676
7737570;33.520122025
7737571;37.698013863
7737572;28.292355828
7737573;37.680899676
7737574;35.736398074
7737575;35.257632156
7737576;30.472838204
7737577;32.065602236
7737578;31.053648986
7737579;18.619269246
7737580;28.166262358
7737581;34.255363342
7737583;22.005165644
7737584;28.080512044
7737585;29.307366414
7737586;22.870947869
7737587;15.572240035
7737588;39.594608075
7737589;41.177548912
7737592;22.870947869
7737594;16.139943699
7737597;26.582442051
7737598;20.205077403
7737600;35.27207864
7737601;50.059830579
7737602;21.856173759
7737603;34.593589409
7737604;42.463097762
7737605;32.317262304
7737606;26.157993538
7737607;35.917168711
7737608;61.585703957
7737610;42.463097762
7737611;34.479704659
7737612;42.463097762
7737613;37.680899676
7737614;35.736398074
7737615;37.680899676
7737616;28.292355828
7737617;37.680899676
7737618;37.680899676
7737619;43.547557732
7737620;34.159013884
7737621;37.680899676
7737622;22.505409449
7737623;25.944917643
7737624;28.055377434
7737625;22.505409449
7737626;34.132763688
7737627;33.97047821
7737628;28.055377434
7737629;28.055377434
7737630;39.0601787
7737631;33.97047821
7737632;33.97047821
7737633;21.668662952
7737634;20.926394831
7737635;43.67005771
7737637;71.307913922
7737638;39.488135324
7737639;41.512307291
7737640;63.780129703
7737641;58.889483155
7737642;50.384958454
7737643;49.37832279
7737644;50.578553107
7737645;41.512307291
7737669;28.794661419
7737670;52.205781196
7737672;31.389592246
7737674;33.758114174
7737675;31.389592246
7737676;31.389592246
7737677;61.272027012
7737678;51.498360636
7737680;50.955717314
7737682;31.389592246
7737699;41.107021562
7737703;23.979123552
7737704;17.236841555
7737709;23.979123552
7737715;14.629425836
7737718;26.91492834
7737720;18.399723797
7737721;23.805472042
7737722;29.728693084
7737723;27.710034465
7737788;46.416384946
7737789;30.966054332
7737790;29.368068542
7737791;39.587560275
7737792;47.339921731
7737793;60.170054016
7737794;61.360318241
7737795;52.547974697
7737796;34.278126732
7737797;15.295342621
7737798;23.250576162
7737799;24.169049064
7737800;21.169175693
7737801;35.778502443
7737802;30.957299827
7737803;24.169049064
7737804;30.966054332
7737805;24.155467548
7737806;39.430919029
7737807;31.676994484
7737808;25.797749855
7737810;22.990303416
7737811;70.852932161
7737812;25.816765602
7737813;17.640979744
7737814;25.805045277
7737815;48.535581802
7737816;17.640979744
7737817;32.709361392
7737818;52.483653452
7737819;85.22097397
7737820;61.701449312
7737821;25.805045277
7737822;63.078751056
7737823;40.399983072
7737824;25.235709017
7737827;58.514934695
7737828;25.99037831
7737829;16.831387756
7737830;23.250576162
7737831;23.250576162
7737832;24.165358441
7737833;48.365144951
7737834;94.318776983
7737835;52.483653452
7737837;42.101237565
7737838;87.37224398
7737839;71.089682022
7737840;19.070373895
7737841;33.274739779
7737842;27.379942015
7737843;28.848670014
7737844;23.985193698
7737845;19.070373895
7737846;35.085296753
7737848;28.848670014
7737849;30.426803979
7737850;34.679032453
7737851;29.270523694
7737852;45.070858339
7737853;20.576415599
7737854;31.035382482
7737855;36.359984765
7737856;60.346070793
7737857;54.424576338
7737858;64.343493339
7737859;60.346070793
7737860;39.636690955
7737861;42.627503035
7737862;56.1305112
7737898;31.806011779
7737899;36.137702741
7737900;40.547837208
7737901;35.085296753
7737902;28.838750945
7737903;35.085296753
7737904;31.211129208
7737905;23.985193698
7737906;41.784923045
7737907;29.270523694
7737908;41.784923045
7737909;40.748521847
7737910;35.112520359
7737912;37.452009461
7737914;60.186789972
7737915;88.143754455
7737916;45.299075377
7737918;92.042638858
7737919;60.186789972
7737920;63.796962586
7737921;62.334989696
7737922;50.483003982
7737923;63.599420395
7737924;52.687898645
7737925;56.922940354
7737926;82.951611408
7737928;68.116337355
7737930;18.945556904
7737931;34.446467099
7737932;70.063241953
7737933;44.636143461
7737934;56.77087595
7737935;58.814621681
7737937;60.380075114
7737938;28.150958484
7737939;15.301261596
7737940;19.244705175
7737942;35.232614182
7737943;15.301261596
7737944;47.235288107
7737945;49.470447383
7737946;57.194216301
7737947;26.698244129
7737948;56.55357954
7737949;83.483790315
7737950;25.04249027
7737951;25.04249027
7737952;21.13688742
7737953;28.150958484
7737954;17.331741886
7737955;25.335862636
7737956;20.095306622
7737957;29.273320181
7737958;32.724978987
7737959;22.538241243
7737960;19.023198678
7737961;17.715755759
7737963;18.464213987
7737964;50.483003982
7737965;49.346898706
7737966;23.159738722
7737967;25.51979889
7737968;32.029649257
7737969;25.51979889
7737970;42.127748407
7737971;47.671827077
7737972;23.146952913
7737973;52.654415293
7737974;26.762204775
7737975;65.080653738
7737976;63.796962586
7737977;44.973133984
7737978;51.609887228
7737979;16.132881849
7737980;28.982578737
7737981;45.451655525
7737982;60.308401805
7737983;54.554819665
7737984;56.55357954
7737985;32.370449991
7737986;82.950756276
7737987;32.06585836
7737988;49.871957822
7737989;82.79736311
7737990;54.74550046
7737991;56.55357954
7737992;57.803295344
7737993;52.547974697
7737994;34.978486084
7737995;42.435062492
7737996;29.694433116
7737997;32.370449991
7737998;53.69616832
7737999;43.398072127
7738000;56.55357954
7738001;29.360511819
7738002;41.225372819
7738003;44.572965542
7738004;48.703276754
7738005;48.266547352
7738006;47.309063292
7738007;69.90867442
7738008;42.213549952
7738009;36.935550319
7738010;31.575928174
7738011;39.009956463
7738012;30.851859846
7738013;30.274096315
7738014;24.53811142
7738015;24.169049064
7738016;30.966054332
7738017;37.066037701
7738018;24.560930316
7738019;24.165358441
7738020;30.980118722
7738021;15.865008901
7738022;22.037391438
7738023;32.498019164
7738024;14.92876185
7738025;23.192201345
7738026;31.688303337
7738027;26.534697495
7738028;22.07069128
7738029;16.935340554
7738030;16.596834724
7738031;29.359314037
7738032;24.169049064
7738033;33.168371869
7738034;24.53811142
7738035;31.880836611
7738036;19.831261127
7738037;30.966054332
7738038;27.588364099
7738039;24.560930316
7738040;33.168371869
7738041;27.869448899
7738042;27.26722369
7738043;27.254565739
7738044;29.040888582
7738046;27.869448899
7738047;19.875562174
7738048;22.915483384
7738049;24.53811142
7738050;25.080140719
7738051;23.250576162
7738052;23.250576162
7738053;27.546739297
7738054;21.169175693
7738055;30.966054332
7738056;13.771135436
7738057;14.519593664
7738058;25.328699858
7738059;29.273320181
7738060;44.301213414
7738061;31.10104913
7738062;20.520115134
7738063;31.634201038
7738065;20.918655836
7738067;30.279416509
7738068;12.926526828
7738069;6.3161261707
7738070;7.7145687537
7738071;8.7524535905
7738981;62.640322428
7738982;64.461531039
7738983;78.176811379
7738984;62.640322428
7738985;51.464537057
7738986;68.357685653
7738987;61.258917514
7738988;29.962144496
7738989;60.065362456
7738990;29.962144496
7738991;34.892274105
7738992;37.319928235
7738995;38.988735092
7738997;43.815928597
7738998;34.208065108
7738999;42.197033263
7739000;36.02517594
7739001;40.783177526
7739002;49.466528223
7739003;35.820413174
7739004;38.464000396
7739005;65.490675307
7739006;27.844579024
7739007;77.306857839
7739008;37.813625835
7739009;61.886881099
7739010;50.700167918
7739011;52.235062267
7739012;73.897821686
7739013;51.29273889
7739014;293.59343446
7739015;65.289796028
7739016;74.238210302
7739017;48.868664441
7739018;61.230479989
7739019;42.803063566
7739020;81.10363864
7739021;87.03988913
7739022;59.36313266
7739023;48.861202176
7739024;72.342425448
7739025;72.388564166
7739026;95.672925096
7739027;57.660440015
7739028;72.342425448
7739029;111.20941405
7739031;47.01155604
7739032;34.032263252
7739033;64.461531039
7739034;48.868664441
7739035;55.782356354
7739038;42.060111153
7739039;61.763793863
7739040;41.947510262
7739044;164.25056313
7739045;116.21618346
7739046;111.50528926
7739047;159.46724092
7739048;126.48249434
7739049;131.07587709
7739050;124.4454006
7739051;126.95386803
7739052;144.56246384
7739053;144.56246384
7739054;149.27335804
7739055;124.46440637
7739056;166.05263395
7739057;113.7267218
7739058;141.85864511
7739059;126.36498288
7739060;191.72891706
7739061;141.85864511
7739062;242.13524693
7739063;102.12591058
7739103;105.16080908
7739104;70.32526053
7739105;61.763073647
7739106;80.443681586
7739107;88.169426224
7739108;61.763073647
7739109;55.230383013
7739110;80.443681586
7739111;61.094094097
7739112;64.193110857
7739113;102.76813266
7739114;110.34013463
7739115;108.67416511
7739116;82.29591133
7739117;116.58728699
7739118;84.688587749
7739119;105.13755352
7739120;64.193110857
7739121;82.258550538
7739122;65.487062477
7739124;49.985795267
7739125;96.570353383
7739126;77.668675322
7739127;96.570353383
7739128;38.593628194
7739129;57.060542984
7739130;66.284592615
7739132;57.060542984
7739133;77.668675322
7739134;73.175446323
7739135;78.013644376
7739136;82.258550538
7739137;65.18329577
7739138;57.518167484
7739139;65.18329577
7739140;65.18329577
7739142;82.258550538
7739143;78.013644376
7739144;100.97651927
7739145;125.63303041
7739146;47.141111649
7739147;61.763073647
7739148;56.234019676
7739149;47.141111649
7739150;44.711074439
7739151;115.57522571
7739152;82.539061685
7739153;70.32526053
7739154;72.009199018
7739155;68.625637385
7739156;68.625637385
7739157;66.609116328
7739158;62.482244084
7739159;68.625637385
7739160;71.336571853
7739161;91.398389487
7739162;68.625637385
7739163;55.888843048
7739164;77.203842058
7739166;97.51705547
7739167;84.516666225
7739168;83.291189848
7739169;77.203842058
7739170;131.45101135
7739171;100.55460198
7740984;25.736612297
7740988;32.49306309
7740989;33.864558284
7740990;23.380345597
7740991;28.678063768
7740992;53.30575351
7740993;18.034648783
7740994;113.98420093
7740995;73.857766712
7740996;81.43751993
7740997;65.363212265
7741002;76.205035613
7741005;64.068879262
7741006;90.036756609
7741008;136.32723736
7741020;81.256861759
7741022;82.081805975
7741023;66.861025721
7741024;135.14411587
7741025;87.560949649
7741026;75.861535399
7741027;61.842499425
7741028;106.99869166
7741029;97.678900153
7741030;61.107538916
7741031;83.749969932
7741213;178.87017343
7741217;208.98501955
7741218;265.46698046
7741219;238.03616737
7741220;242.18280074
7741221;181.57263009
7741222;197.8635961
7741224;217.75408243
7741225;142.46951007
7741228;158.56719018
7741231;141.26068037
7741238;192.53304131
7741246;61.001908822
7741247;53.34453186
7741249;41.182929663
7741250;32.71016996
7741251;63.905787486
7741268;59.498922034
7741285;88.183125788
7741286;67.926901587
7741287;59.508008931
7741288;76.221752444
7741289;67.824414761
7741290;73.051637665
7741396;143.23369342
7741397;217.23496392
7741398;143.23369342
7741399;266.87784084
7741400;147.95779341
7741401;153.53415348
7741402;263.29644945
7741403;41.260084977
7741540;12.713929061
7741541;18.613330144
7741542;9.6334483753
7741543;15.055244798
7741544;12.716223615
7741545;16.991608899
7741546;11.081384753
7741548;6.7085201429
7741549;14.259902343
7741550;9.2110114161
7741551;11.320471939
7741552;12.045272262
7741553;6.8704569075
7741554;11.041929835
7741555;18.275534139
7741556;7.5231639316
7741557;6.1232790301
7741558;16.075731148
7741559;13.188070191
7741560;6.5382180304
7741561;8.7045606123
7741562;9.8934059122
7741563;11.153029872
7741564;15.261719671
7741565;6.6168623625
7741566;9.9235839437
7741567;7.548440246
7741568;15.00043148
7741569;11.587181454
7741570;10.865955507
7741571;12.716223615
7741572;9.0435384812
7741573;11.30330988
7741574;7.328487368
7741576;9.5741992325
7741577;16.784271998
7741578;11.04381161
7741579;9.2818437112
7741580;14.550697855
7741581;14.701344991
7741582;6.8380367398
7741583;10.218902157
7741584;12.972568231
7741585;11.317603939
7741586;14.870706496
7741587;6.6918179234
7741588;13.978002968
7741589;10.383210289
7741590;9.3402491262
7741591;17.432397503
7741592;21.883700077
7741593;7.6522248687
7741594;12.538579993
7741595;10.103595496
7741596;10.631870963
7741597;15.042272465
7741598;10.392603809
7741599;10.950247511
7741600;14.207213903
7741601;9.674219253
7741602;6.1834112167
7741603;8.1774769332
7741604;7.3653974412
7741605;7.8814631088
7741606;8.7941385886
7741607;12.031792602
7741608;30.346718712
7741609;13.125591929
7741610;8.7941385886
7741611;14.983349515
7741612;8.7917615226
7741613;12.166941679
7741614;10.392603809
7741615;14.874638853
7741616;9.1601510813
7741617;8.3632402255
7741618;10.661239198
7741619;9.471475935
7741620;6.57111732
7741621;11.98814074
7741622;12.008742061
7741623;9.471475935
7741624;8.9624869008
7741625;10.371649175
7741626;9.0563775514
7741627;9.471475935
7741628;13.447572825
7741629;16.787891638
7741630;13.67607348
7741631;6.6918179234
7741632;9.8804598721
7741633;11.345651332
7741634;15.056590328
7741635;13.148535768
7741636;17.205061
7741637;12.361871235
7741638;10.344286789
7741639;10.218902157
7741640;14.483803892
7741641;10.954150657
7741642;8.456728372
7741643;7.0730601066
7741644;10.903302578
7741645;13.69067674
7741646;13.297661704
7741647;14.555225416
7741648;7.2545285434
7741649;13.583524916
7741650;10.868567192
7741651;6.2962165179
7741652;16.854596807
7741653;8.8666459974
7741654;11.675311408
7741655;7.2545285434
7741656;10.295104497
7741657;10.950247511
7741658;12.835979097
7741659;15.777994973
7741660;16.334827768
7741661;18.886378093
7741662;17.044434763
7741663;21.327398492
7741664;9.9749767471
7741665;13.295067659
7741666;12.966075322
