"","DIRECTORIO","SECUENCIA_P","moda_estado","madres_jovenes"
"16304",7614831,1,2,0
"16305",7614832,1,2,0
"16306",7614833,1,2,1
"16307",7614834,1,1,1
"16308",7614835,1,2,0
"16309",7614836,1,2,0
"16310",7614839,1,3,0
"16311",7614840,1,3,0
"16312",7614841,1,2,1
"16313",7614843,1,3,0
"16314",7614844,1,2,1
"16315",7614848,1,2,0
"16316",7614849,1,2,0
"16317",7614850,1,2,0
"16318",7614852,1,1,0
"16319",7614854,1,2,2
"16320",7614855,1,2,1
"16321",7614857,1,2,1
"16322",7614858,1,2,1
"16323",7614859,1,2,0
"16324",7614860,1,2,0
"16325",7614861,1,2,1
"16326",7614862,1,2,0
"16327",7614863,1,2,1
"16328",7614864,1,2,1
"16329",7614865,1,2,0
"16330",7614867,1,1,0
"16331",7614868,1,2,1
"16332",7614869,1,2,0
"16333",7614870,1,2,1
"16334",7614871,1,2,0
"16335",7614872,1,2,0
"16336",7614873,1,2,0
"16337",7614874,1,2,0
"16338",7614875,1,2,1
"16339",7614876,1,2,1
"16340",7614878,1,2,1
"16341",7614879,1,2,0
"16342",7614880,1,2,0
"16343",7614881,1,2,0
"16344",7614882,1,2,0
"16345",7614883,1,2,0
"16346",7614884,1,1,0
"16347",7614885,1,2,0
"16348",7614886,1,2,0
"16349",7614887,1,2,0
"16350",7614888,1,2,1
"16351",7614889,1,2,0
"16352",7614890,1,2,0
"16353",7614891,1,2,0
"16354",7614893,1,2,0
"16355",7614894,1,2,0
"16356",7614895,1,2,0
"16357",7614896,1,1,0
"16358",7614897,1,2,0
"16359",7614898,1,2,1
"16360",7614899,1,4,0
"16361",7614900,1,1,0
"16362",7614901,1,2,0
"16363",7614902,1,1,1
"16364",7614904,1,2,0
"16365",7614905,1,2,0
"16366",7614906,1,2,0
"16367",7614907,1,3,1
"16368",7614909,1,2,1
"16369",7614910,1,2,1
"16370",7614911,1,2,0
"16371",7614912,1,2,0
"16372",7614913,1,2,0
"16373",7614914,1,2,1
"16374",7614915,1,2,1
"16375",7614916,1,2,1
"16376",7614917,1,2,1
"16377",7614918,1,2,0
"16378",7614919,1,2,1
"16379",7614920,1,2,0
"16380",7614921,1,1,1
"16381",7614922,1,2,0
"16382",7614923,1,2,1
"16383",7614924,1,2,1
"16384",7614925,1,2,0
"16385",7614926,1,3,1
"16386",7614927,1,2,0
"16387",7614928,1,2,0
"16388",7614929,1,3,1
"16389",7614930,1,2,1
"16390",7614931,1,2,1
"16391",7614932,1,2,1
"16392",7614933,1,2,1
"16393",7614934,1,2,0
"16394",7614935,1,2,0
"16395",7614936,1,2,1
"16396",7614937,1,2,1
"16397",7614938,1,2,0
"16398",7614939,1,2,0
"16399",7614940,1,2,1
"16400",7614944,1,2,1
"16401",7614945,1,2,0
"16402",7614946,1,2,2
"16403",7614947,1,2,0
"16404",7614948,1,2,1
"16405",7614951,1,2,1
"16406",7614952,1,2,0
"16407",7614953,1,2,1
"16408",7614954,1,2,1
"16409",7614955,1,2,0
"16410",7614956,1,2,1
"16411",7614957,1,2,0
"16412",7614959,1,2,0
"16413",7614960,1,2,1
"16414",7614961,1,4,1
"16415",7614962,1,2,1
"16416",7614963,1,2,0
"16417",7614964,1,2,1
"16418",7614965,1,2,0
"16419",7614966,1,2,0
"16420",7614969,1,2,1
"16421",7614970,1,2,0
"16422",7614972,1,2,0
"16423",7614974,1,3,0
"16424",7614975,1,2,0
"16425",7614976,1,2,1
"16426",7614979,1,2,0
"16427",7614981,1,2,1
"16428",7614982,1,2,0
"16429",7614983,1,2,0
"16430",7614984,1,2,0
"16431",7614986,1,2,1
"16432",7614987,1,2,0
"16433",7614989,1,2,1
"16434",7614990,1,2,0
"16435",7614991,1,2,0
"16436",7614992,1,2,0
"16437",7614996,1,2,0
"16438",7615000,1,2,0
"16439",7615001,1,2,0
"16440",7615002,1,2,1
"16441",7615004,1,2,0
"16442",7615005,1,2,0
"16443",7615006,1,2,0
"16444",7615007,1,2,0
"16445",7615008,1,2,0
"16446",7615009,1,2,0
"16447",7615010,1,2,0
"16448",7615011,1,2,0
"16449",7615012,1,2,0
"16450",7615012,2,2,0
"16451",7615014,1,2,1
"16452",7615015,1,2,0
"16453",7615016,1,2,0
"16454",7615017,1,2,0
"16455",7615018,1,2,0
"16456",7615019,1,2,1
"16457",7615020,1,2,0
"16458",7615021,1,3,0
"16459",7615022,1,2,0
"16460",7615023,1,2,1
"16461",7615024,1,2,0
"16462",7615026,1,2,0
"16463",7615027,1,2,0
"16464",7615028,1,2,0
"16465",7615029,1,2,1
"16466",7615030,1,2,0
"16467",7615032,1,2,0
"16468",7615033,1,2,0
"16469",7615034,1,2,0
"16470",7615035,1,2,1
"16471",7615036,1,2,0
"16472",7615037,1,2,1
"16473",7615038,1,2,0
"16474",7615039,1,2,0
"16475",7615040,1,2,0
"16476",7615041,1,2,1
"16477",7615043,1,2,1
"16478",7615044,1,2,1
"16479",7615045,1,2,1
"16480",7615046,1,2,1
"16481",7615047,1,2,0
"16482",7615048,1,2,1
"16483",7615049,1,2,0
"16484",7615050,1,2,0
"16485",7615051,1,2,0
"16486",7615053,1,2,1
"16487",7615054,1,2,0
"16488",7615055,1,2,0
"16489",7615056,1,2,0
"16490",7615057,1,2,1
"16491",7615058,1,2,1
"16492",7615059,1,2,1
"16493",7615061,1,2,0
"16494",7615062,1,2,1
"16495",7615063,1,2,0
"16496",7615064,1,2,0
"16497",7615066,1,2,1
"16498",7615067,1,2,1
"16499",7615068,1,2,0
"16500",7615069,1,2,0
"16501",7615070,1,2,0
"16502",7615071,1,2,0
"16503",7615072,1,2,0
"16504",7615073,1,4,0
"16505",7615074,1,2,0
"16506",7615075,1,2,0
"16507",7615076,1,2,0
"16508",7615077,1,2,0
"16509",7615078,1,2,1
"16510",7615079,1,2,0
"16511",7615080,1,2,0
"16512",7615081,1,2,2
"16513",7615082,1,2,0
"16514",7615083,1,2,0
"16515",7615084,1,2,1
"16516",7615085,1,2,0
"16517",7615086,1,2,0
"16518",7615087,1,1,0
"16519",7615088,1,2,1
"16520",7615089,1,2,0
"16521",7615090,1,1,0
"16522",7615091,1,2,0
"16523",7615092,1,2,0
"16524",7615093,1,2,0
"16525",7615094,1,1,1
"16526",7615095,1,2,0
"16527",7615096,1,2,1
"16528",7615097,1,2,0
"16529",7615098,1,2,1
"16530",7615099,1,2,1
"16531",7615100,1,2,1
"16532",7615101,1,3,0
"16533",7615102,1,3,0
"16534",7615103,1,2,0
"16535",7615104,1,2,1
"16536",7615105,1,2,1
"16537",7615106,1,2,1
"16538",7615107,1,2,2
"16539",7615108,1,3,1
"16540",7615109,1,2,0
"16541",7615111,1,2,0
"16542",7615112,1,2,1
"16543",7615113,1,2,0
"16544",7615115,1,2,0
"16545",7615116,1,1,0
"16546",7615117,1,3,0
"16547",7615118,1,2,1
"16548",7615119,1,3,0
"16549",7615120,1,3,0
"16550",7615121,1,2,0
"16551",7615123,1,2,1
"16552",7615124,1,2,1
"16553",7615125,1,2,1
"16554",7615126,1,2,0
"16555",7615127,1,1,1
"16556",7615128,1,2,1
"16557",7615129,1,2,0
"16558",7615132,1,1,0
"16559",7615133,1,2,1
"16560",7615134,1,1,0
"16561",7615135,1,2,1
"16562",7615136,1,1,0
"16563",7615137,1,2,2
"16564",7615138,1,1,1
"16565",7615140,1,2,0
"16566",7615141,1,1,1
"16567",7615142,1,2,1
"16568",7615143,1,1,1
"16569",7615144,1,2,0
"16570",7615145,1,2,0
"16571",7615146,1,2,0
"16572",7615147,1,1,1
"16573",7615148,1,2,1
"16574",7615150,1,2,1
"16575",7615151,1,2,2
"16576",7615152,1,1,0
"16577",7615153,1,2,1
"16578",7615154,1,1,0
"16579",7615156,1,2,1
"16580",7615157,1,2,1
"16581",7615158,1,2,0
"16582",7615159,1,1,0
"16583",7615160,1,3,1
"16584",7615161,1,1,0
"16585",7615169,1,3,0
"16586",7615170,1,2,1
"16587",7615173,1,2,1
"16588",7615174,1,1,1
"16589",7615175,1,3,0
"16590",7615176,1,2,1
"16591",7615177,1,3,0
"16592",7615178,1,2,0
"16593",7615179,1,2,0
"16594",7615180,1,2,0
"16595",7615181,1,2,0
"16596",7615182,1,1,0
"16597",7615183,1,1,1
"16598",7615184,1,1,1
"16599",7615185,1,2,1
"16600",7615186,1,2,0
"16601",7615187,1,2,0
"16602",7615188,1,2,0
"16603",7615191,1,2,0
"16604",7615192,1,2,0
"16605",7615194,1,2,1
"16606",7615196,1,2,0
"16607",7615197,1,2,0
"16608",7615198,1,2,1
"16609",7615200,1,1,0
"16610",7615201,1,2,0
"16611",7615202,1,2,1
"16612",7615203,1,3,1
"16613",7615204,1,1,0
"16614",7615205,1,1,1
"16615",7615206,1,2,0
"16616",7615207,1,2,0
"16617",7615208,1,3,0
"16618",7615209,1,3,1
"16619",7615210,1,2,1
"16620",7615211,1,3,0
"16621",7615212,1,1,1
"16622",7615213,1,2,1
"16623",7615214,1,2,0
"16624",7615215,1,2,1
"16625",7615216,1,2,0
"16626",7615217,1,2,0
"16627",7615218,1,2,1
"16628",7615219,1,2,1
"16629",7615220,1,2,0
"16630",7615221,1,2,0
"16631",7615222,1,2,0
"16632",7615223,1,1,0
"16633",7615224,1,2,1
"16634",7615225,1,2,1
"16635",7615227,1,1,1
"16636",7615229,1,2,0
"16637",7615230,1,2,1
"16638",7615231,1,2,0
"16639",7615233,1,2,0
"16640",7615234,1,2,1
"16641",7615236,1,2,0
"16642",7615237,1,2,0
"16643",7615238,1,1,0
"16644",7615239,1,2,0
"16645",7615241,1,2,1
"16646",7615242,1,3,0
"16647",7615243,1,2,0
"16648",7615244,1,2,0
"16649",7615245,1,1,0
"16650",7615246,1,2,0
"16651",7615247,1,2,0
"16652",7615248,1,2,0
"16653",7615249,1,2,0
"16654",7615250,1,2,0
"16655",7615251,1,1,0
"16656",7615252,1,1,1
"16657",7615253,1,1,1
"16658",7615255,1,3,1
"16659",7615257,1,2,1
"16660",7615258,1,2,0
"16661",7615259,1,2,1
"16662",7615260,1,2,0
"16663",7615261,1,1,1
"16664",7615262,1,1,0
"16665",7615263,1,2,1
"16666",7615264,1,2,1
"16667",7615265,1,2,0
"16668",7615266,1,2,0
"16669",7615267,1,1,0
"16670",7615268,1,2,0
"16671",7615269,1,2,0
"16672",7615270,1,2,0
"16673",7615271,1,2,1
"16674",7615272,1,1,1
"16675",7615273,1,2,0
"16676",7615274,1,2,1
"16677",7615275,1,2,1
"16678",7615276,1,2,0
"16679",7615277,1,2,0
"16680",7615278,1,1,1
"16681",7615279,1,2,2
"16682",7615280,1,2,1
"16683",7615281,1,2,1
"16684",7615282,1,2,2
"16685",7615283,1,2,0
"16686",7615284,1,2,0
"16687",7615285,1,2,1
"16688",7615286,1,2,1
"16689",7615287,1,2,1
"16690",7615288,1,2,0
"16691",7615289,1,3,0
"16692",7615290,1,1,1
"16693",7615291,1,3,1
"16694",7615292,1,2,1
"16695",7615293,1,1,0
"16696",7615294,1,1,0
"16697",7615295,1,2,0
"16698",7615296,1,2,1
"16699",7615297,1,2,1
"16700",7615298,1,1,1
"16701",7615299,1,1,1
"16702",7615300,1,4,0
"16703",7615301,1,2,0
"16704",7615302,1,1,0
"16705",7615303,1,3,0
"16706",7615304,1,3,1
"16707",7615305,1,2,1
"16708",7615306,1,2,1
"16709",7615307,1,1,0
"16710",7615308,1,2,0
"16711",7615309,1,2,1
"16712",7615310,1,2,0
"16713",7615311,1,2,0
"16714",7615312,1,1,0
"16715",7615313,1,3,0
"16716",7615314,1,2,0
"16717",7615315,1,2,1
"16718",7615316,1,3,1
"16719",7615317,1,2,1
"16720",7615318,1,2,1
"16721",7615319,1,2,2
"16722",7615321,1,2,0
"16723",7615322,1,2,1
"16724",7615323,1,2,0
"16725",7615324,1,2,1
"16726",7615325,1,3,0
"16727",7615326,1,1,1
"16728",7615327,1,2,1
"16729",7615328,1,2,0
"16730",7615329,1,2,0
"16731",7615330,1,2,1
"16732",7615331,1,3,1
"16733",7615332,1,2,0
"16734",7615333,1,3,0
"16735",7615334,1,2,2
"16736",7615335,1,2,0
"16737",7615336,1,2,0
"16738",7615338,1,2,0
"16739",7615340,1,2,1
"16740",7615341,1,2,0
"16741",7615342,1,2,1
"16742",7615344,1,2,0
"16743",7615345,1,3,0
"16744",7615346,1,2,0
"16745",7615348,1,2,0
"16746",7615349,1,2,1
"16747",7615351,1,2,0
"16748",7615352,1,2,0
"16749",7615353,1,2,0
"16750",7615354,1,3,0
"16751",7615356,1,2,0
"16752",7615357,1,1,0
"16753",7615358,1,2,0
"16754",7615359,1,2,1
"16755",7615360,1,2,1
"16756",7615361,1,1,1
"16757",7615362,1,2,0
"16758",7615363,1,2,0
"16759",7615367,1,1,0
"16760",7615370,1,1,0
"16761",7615372,1,1,0
"16762",7615374,1,2,0
"16763",7615375,1,2,0
"16764",7615376,1,2,0
"16765",7615377,1,2,0
"16766",7615378,1,2,0
"16767",7615379,1,2,0
"16768",7615380,1,2,0
"16769",7615384,1,1,1
"16770",7615387,1,2,0
"16771",7615388,1,2,0
"16772",7615390,1,2,0
"16773",7615394,1,2,0
"16774",7615395,1,2,0
"16775",7615396,1,2,1
"16776",7615398,1,1,0
"16777",7615399,1,1,0
"16778",7615402,1,2,0
"16779",7615403,1,2,1
"16780",7615404,1,2,0
"16781",7615406,1,2,0
"16782",7615420,1,2,0
"16783",7615437,1,2,0
"16784",7615441,1,2,0
"16785",7615441,2,2,0
"16786",7615447,1,2,0
"16787",7615450,1,1,1
"16788",7615452,1,1,1
"16789",7615455,1,2,1
"16790",7615456,1,2,0
"16791",7615457,1,2,1
"16792",7615458,1,2,1
"16793",7615459,1,2,1
"16794",7615460,1,2,1
"16795",7615461,1,2,1
"16796",7615462,1,2,0
"16797",7615463,1,2,1
"16798",7615464,1,1,1
"16799",7615464,2,1,1
"16800",7615467,1,1,0
"16801",7615468,1,1,0
"16802",7615469,1,1,0
"16803",7615470,1,2,1
"16804",7615471,1,2,1
"16805",7615472,1,2,0
"16806",7615473,1,1,0
"16807",7615474,1,1,0
"16808",7615475,1,1,0
"16809",7615476,1,1,0
"16810",7615477,1,2,1
"16811",7615478,1,2,0
"16812",7615479,1,2,0
"16813",7615480,1,1,0
"16814",7615483,1,1,2
"16815",7615484,1,2,1
"16816",7615485,1,1,0
"16817",7615487,1,2,0
"16818",7615488,1,2,2
"16819",7615489,1,1,0
"16820",7615492,1,1,0
"16821",7615493,1,2,1
"16822",7615494,1,1,1
"16823",7615495,1,2,0
"16824",7615496,1,2,0
"16825",7615497,1,2,0
"16826",7615498,1,1,0
"16827",7615499,1,2,1
"16828",7615500,1,2,0
"16829",7615501,1,2,1
"16830",7615502,1,2,0
"16831",7615503,1,1,1
"16832",7615504,1,1,0
"16833",7615505,1,1,0
"16834",7615506,1,2,0
"16835",7615507,1,2,0
"16836",7615508,1,2,1
"16837",7615509,1,1,0
"16838",7615510,1,2,0
"16839",7615511,1,2,0
"16840",7615512,1,2,0
"16841",7615513,1,2,0
"16842",7615514,1,1,0
"16843",7615515,1,2,0
"16844",7615516,1,2,0
"16845",7615516,2,2,0
"16846",7615516,3,2,0
"16847",7615516,4,2,0
"16848",7615519,1,2,1
"16849",7615520,1,1,0
"16850",7615521,1,1,1
"16851",7615522,1,2,0
"16852",7615523,1,2,0
"16853",7615524,1,2,0
"16854",7615525,1,2,0
"16855",7615526,1,2,0
"16856",7615527,1,1,1
"16857",7615528,1,1,0
"16858",7615529,1,1,0
"16859",7615530,1,2,1
"16860",7615532,1,2,1
"16861",7615533,1,2,1
"16862",7615534,1,2,1
"16863",7615535,1,2,1
"16864",7615537,1,3,0
"16865",7615538,1,2,1
"16866",7615539,1,2,1
"16867",7615540,1,2,1
"16868",7615541,1,2,0
"16869",7615542,1,2,0
"16870",7615543,1,2,1
"16871",7615544,1,2,0
"16872",7615545,1,2,1
"16873",7615547,1,2,1
"16874",7615548,1,2,1
"16875",7615549,1,2,1
"16876",7615550,1,2,0
"16877",7615551,1,2,2
"16878",7615552,1,2,0
"16879",7615553,1,2,1
"16880",7615554,1,2,0
"16881",7615554,2,2,0
"16882",7615554,3,2,0
"16883",7615555,1,2,0
"16884",7615557,1,2,0
"16885",7615558,1,2,0
"16886",7615559,1,2,0
"16887",7615560,1,2,1
"16888",7615561,1,2,0
"16889",7615562,1,2,0
"16890",7615564,1,2,0
"16891",7615566,1,2,1
"16892",7615568,1,2,0
"16893",7615569,1,2,0
"16894",7615570,1,2,0
"16895",7615571,1,2,0
"16896",7615573,1,2,0
"16897",7615575,1,2,0
"16898",7615591,1,1,1
"16899",7615592,1,1,1
"16900",7615593,1,2,0
"16901",7615594,1,1,1
"16902",7615597,1,2,0
"16903",7615598,1,2,0
"16904",7615601,1,2,0
"16905",7615602,1,1,0
"16906",7615603,1,2,0
"16907",7615605,1,2,1
"16908",7615606,1,2,0
"16909",7615607,1,2,0
"16910",7615609,1,1,1
"16911",7615611,1,2,0
"16912",7615612,1,2,0
"16913",7615613,1,1,0
"16914",7615615,1,1,0
"16915",7615616,1,2,0
"16916",7615618,1,2,0
"16917",7615619,1,2,0
"16918",7615620,1,2,0
"16919",7615621,1,1,0
"16920",7615622,1,2,1
"16921",7615623,1,2,0
"16922",7615624,1,2,0
"16923",7615625,1,2,0
"16924",7615627,1,2,0
"16925",7615629,1,1,0
"16926",7615630,1,1,0
"16927",7615631,1,2,0
"16928",7615632,1,2,1
"16929",7615633,1,2,0
"16930",7615634,1,1,0
"16931",7615635,1,2,1
"16932",7615636,1,3,1
"16933",7615637,1,1,0
"16934",7615639,1,2,0
"16935",7615642,1,2,2
"16936",7615645,1,2,0
"16937",7615647,1,2,0
"16938",7615649,1,2,0
"16939",7615650,1,2,0
"16940",7615651,1,2,1
"16941",7615653,1,2,0
"16942",7615654,1,2,0
"16943",7615655,1,2,1
"16944",7615656,1,2,0
"16945",7615657,1,1,1
"16946",7615658,1,2,1
"16947",7615659,1,2,0
"16948",7615660,1,2,1
"16949",7615661,1,2,0
"16950",7615662,1,2,1
"16951",7615663,1,2,1
"16952",7615664,1,2,0
"16953",7615665,1,2,0
"16954",7615666,1,2,0
"16955",7615667,1,2,0
"16956",7615668,1,2,1
"16957",7615669,1,2,1
"16958",7615672,1,2,0
"16959",7615673,1,2,0
"16960",7615675,1,1,1
"16961",7615676,1,1,0
"16962",7615677,1,3,0
"16963",7615678,1,2,0
"16964",7615679,1,2,1
"16965",7615680,1,2,0
"16966",7615681,1,2,1
"16967",7615682,1,1,0
"16968",7615684,1,1,0
"16969",7615685,1,2,0
"16970",7615686,1,2,0
"16971",7615689,1,2,0
"16972",7615690,1,2,0
"16973",7615691,1,2,1
"16974",7615692,1,2,0
"16975",7615693,1,2,0
"16976",7615694,1,1,2
"16977",7615695,1,2,0
"16978",7615696,1,2,0
"16979",7615699,1,1,0
"16980",7615700,1,1,0
"16981",7615702,1,1,0
"16982",7615703,1,3,0
"16983",7615704,1,2,0
"16984",7615705,1,2,0
"16985",7615706,1,2,0
"16986",7615707,1,1,0
"16987",7615708,1,2,1
"16988",7615709,1,2,0
"16989",7615710,1,2,1
"16990",7615711,1,3,0
"16991",7615712,1,2,2
"16992",7615713,1,1,0
"16993",7615714,1,2,1
"16994",7615715,1,2,0
"16995",7615716,1,2,1
"16996",7615717,1,2,0
"16997",7615718,1,2,0
"16998",7615719,1,2,0
"16999",7615721,1,2,0
"17000",7615722,1,2,1
"17001",7615723,1,2,0
"17002",7615724,1,2,0
"17003",7615725,1,2,0
"17004",7615726,1,2,0
"17005",7615727,1,2,0
"17006",7615728,1,2,0
"17007",7615729,1,2,1
"17008",7615730,1,2,0
"17009",7615731,1,2,0
"17010",7615732,1,2,1
"17011",7615733,1,2,0
"17012",7615734,1,2,0
"17013",7615735,1,2,0
"17014",7615736,1,2,0
"17015",7615737,1,2,1
"17016",7615739,1,2,0
"17017",7615740,1,2,0
"17018",7615741,1,1,2
"17019",7615742,1,2,0
"17020",7615743,1,2,0
"17021",7615745,1,2,1
"17022",7615746,1,2,0
"17023",7615747,1,2,1
"17024",7615748,1,2,1
"17025",7615750,1,2,0
"17026",7615751,1,2,1
"17027",7615752,1,2,0
"17028",7615753,1,2,0
"17029",7615754,1,2,0
"17030",7615755,1,2,0
"17031",7615757,1,2,0
"17032",7615758,1,2,0
"17033",7615759,1,2,0
"17034",7615760,1,3,0
"17035",7615761,1,2,0
"17036",7615762,1,2,0
"17037",7615763,1,2,0
"17038",7615764,1,2,0
"17039",7615765,1,2,0
"17040",7615766,1,2,0
"17041",7615767,1,2,0
"17042",7615768,1,2,0
"17043",7615770,1,2,1
"17044",7615780,1,2,0
"17045",7615782,1,2,0
"17046",7615783,1,2,1
"17047",7615784,1,1,0
"17048",7615785,1,2,0
"17049",7615786,1,2,1
"17050",7615787,1,2,0
"17051",7615788,1,2,1
"17052",7615789,1,2,0
"17053",7615790,1,2,0
"17054",7615800,1,1,0
"17055",7615801,1,1,1
"17056",7615802,1,1,1
"17057",7615804,1,1,0
"17058",7615809,1,3,1
"17059",7615812,1,2,1
"17060",7615813,1,2,0
"17061",7615814,1,2,0
"17062",7615815,1,2,0
"17063",7615817,1,2,0
"17064",7615818,1,2,2
"17065",7615819,1,2,1
"17066",7615821,1,2,3
"17067",7615822,1,2,1
"17068",7615823,1,2,1
"17069",7615824,1,2,0
"17070",7615825,1,2,0
"17071",7615826,1,2,0
"17072",7615827,1,2,0
"17073",7615828,1,2,1
"17074",7615829,1,3,0
"17075",7615830,1,2,0
"17076",7615831,1,2,0
"17077",7615832,1,2,1
"17078",7615833,1,2,0
"17079",7615834,1,2,1
"17080",7615835,1,2,1
"17081",7615836,1,2,1
"17082",7615838,1,2,1
"17083",7615839,1,2,0
"17084",7615841,1,2,0
"17085",7615842,1,2,0
"17086",7615844,1,2,0
"17087",7615845,1,2,0
"17088",7615846,1,2,0
"17089",7615848,1,2,0
"17090",7615849,1,2,0
"17091",7615850,1,2,1
"17092",7615852,1,1,0
"17093",7615854,1,2,1
"17094",7615857,1,1,1
"17095",7615858,1,2,0
"17096",7615859,1,3,1
"17097",7615863,1,1,1
"17098",7615864,1,2,0
"17099",7615865,1,2,0
"17100",7615866,1,2,1
"17101",7615867,1,2,0
"17102",7615868,1,2,1
"17103",7615869,1,2,0
"17104",7615870,1,2,1
"17105",7615871,1,2,1
"17106",7615872,1,2,1
"17107",7615873,1,2,0
"17108",7615874,1,2,0
"17109",7615875,1,2,1
"17110",7615876,1,2,1
"17111",7615878,1,2,0
"17112",7615879,1,2,1
"17113",7615880,1,2,0
"17114",7615882,1,2,1
"17115",7615884,1,2,1
"17116",7615884,2,2,0
"17117",7615885,1,2,0
"17118",7615886,1,4,1
"17119",7615887,1,1,1
"17120",7615888,1,2,1
"17121",7615889,1,2,1
"17122",7615890,1,2,0
"17123",7615891,1,2,1
"17124",7615892,1,1,1
"17125",7615893,1,2,0
"17126",7615894,1,1,1
"17127",7615895,1,2,0
"17128",7615896,1,3,0
"17129",7615897,1,2,0
"17130",7615899,1,2,0
"17131",7615900,1,2,1
"17132",7615901,1,1,0
"17133",7615902,1,2,0
"17134",7615903,1,2,0
"17135",7615904,1,2,1
"17136",7615905,1,2,0
"17137",7615906,1,2,1
"17138",7615907,1,2,1
"17139",7615908,1,2,0
"17140",7615909,1,2,1
"17141",7615910,1,2,1
"17142",7615911,1,2,0
"17143",7615913,1,3,0
"17144",7615914,1,2,1
"17145",7615915,1,2,0
"17146",7615916,1,2,1
"17147",7615917,1,2,0
"17148",7615918,1,2,0
"17149",7615918,2,2,1
"17150",7615920,1,2,0
"17151",7615921,1,2,1
"17152",7615922,1,2,1
"17153",7615923,1,3,0
"17154",7615924,1,2,1
"17155",7615926,1,1,1
"17156",7615927,1,2,0
"17157",7615928,1,2,2
"17158",7615930,1,2,1
"17159",7615931,1,2,1
"17160",7615937,1,2,0
"17161",7615938,1,2,1
"17162",7615939,1,2,1
"17163",7615940,1,2,1
"17164",7615940,2,2,1
"17165",7615940,3,2,1
"17166",7615941,1,2,1
"17167",7615942,1,2,1
"17168",7615944,1,2,1
"17169",7615945,1,2,1
"17170",7615948,1,2,1
"17171",7615949,1,2,0
"17172",7615951,1,2,0
"17173",7615952,1,2,0
"17174",7615953,1,2,0
"17175",7615954,1,2,0
"17176",7615956,1,2,1
"17177",7615957,1,2,0
"17178",7615959,1,2,1
"17179",7615960,1,2,0
"17180",7615961,1,2,0
"17181",7615962,1,1,0
"17182",7615963,1,2,0
"17183",7615964,1,2,0
"17184",7615965,1,2,0
"17185",7615966,1,2,0
"17186",7615969,1,1,0
"17187",7615970,1,2,0
"17188",7615971,1,2,0
"17189",7615973,1,2,0
"17190",7615974,1,2,0
"17191",7615976,1,2,0
"17192",7615977,1,2,0
"17193",7615978,1,2,0
"17194",7615979,1,2,0
"17195",7615980,1,2,0
"17196",7615981,1,2,0
"17197",7615982,1,1,0
"17198",7615983,1,2,0
"17199",7615984,1,1,1
"17200",7615986,1,2,0
"17201",7615987,1,2,0
"17202",7615988,1,2,1
"17203",7615989,1,1,0
"17204",7615990,1,2,1
"17205",7615993,1,2,1
"17206",7615994,1,2,1
"17207",7615995,1,2,0
"17208",7615996,1,2,0
"17209",7615997,1,2,0
"17210",7615998,1,2,0
"17211",7615999,1,2,0
"17212",7616000,1,2,0
"17213",7616001,1,2,0
"17214",7616003,1,2,0
"17215",7616004,1,2,0
"17216",7616006,1,2,0
"17217",7616007,1,2,0
"17218",7616008,1,1,0
"17219",7616010,1,2,0
"17220",7616011,1,2,0
"17221",7616012,1,1,0
"17222",7616013,1,1,0
"17223",7616014,1,2,1
"17224",7616015,1,1,1
"17225",7616017,1,2,0
"17226",7616018,1,1,1
"17227",7616019,1,2,0
"17228",7616020,1,2,1
"17229",7616025,1,2,0
"17230",7616026,1,1,0
"17231",7616027,1,2,0
"17232",7616028,1,1,1
"17233",7616029,1,2,0
"17234",7616030,1,2,1
"17235",7616031,1,1,0
"17236",7616033,1,2,0
"17237",7616034,1,2,0
"17238",7616044,1,2,1
"17239",7616048,1,2,0
"17240",7616056,1,2,0
"17241",7616072,1,2,1
"17242",7616073,1,2,1
"17243",7616074,1,2,0
"17244",7616075,1,2,1
"17245",7616076,1,2,0
"17246",7616077,1,2,0
"17247",7616078,1,2,1
"17248",7616081,1,2,1
"17249",7616082,1,2,0
"17250",7616084,1,2,0
"17251",7616086,1,2,1
"17252",7616087,1,2,1
"17253",7616088,1,2,0
"17254",7616089,1,3,1
"17255",7616090,1,3,0
"17256",7616094,1,2,0
"17257",7616096,1,1,0
"17258",7616098,1,1,0
"17259",7616099,1,2,0
"17260",7616100,1,2,0
"17261",7616107,1,2,0
"17262",7616108,1,2,0
"17263",7616110,1,2,0
"17264",7616111,1,2,0
"17265",7616112,1,2,0
"17266",7616113,1,2,0
"17267",7616114,1,2,0
"17268",7616116,1,2,1
"17269",7616117,1,2,0
"17270",7616119,1,2,0
"17271",7616121,1,2,1
"17272",7616122,1,2,1
"17273",7616123,1,2,0
"17274",7616124,1,1,1
"17275",7616125,1,2,1
"17276",7616126,1,2,1
"17277",7616127,1,2,0
"17278",7616128,1,2,0
"17279",7616129,1,1,0
"17280",7616130,1,2,0
"17281",7616131,1,2,1
"17282",7616132,1,2,1
"17283",7616133,1,1,0
"17284",7616134,1,2,1
"17285",7616135,1,2,1
"17286",7616136,1,2,1
"17287",7616138,1,2,1
"17288",7616139,1,2,0
"17289",7616140,1,1,0
"17290",7616141,1,2,1
"17291",7616142,1,2,1
"17292",7616143,1,2,1
"17293",7616144,1,1,1
"17294",7616145,1,2,1
"17295",7616146,1,1,1
"17296",7616147,1,2,0
"17297",7616148,1,2,0
"17298",7616149,1,2,1
"17299",7616150,1,1,0
"17300",7616151,1,2,1
