DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
7575060;1;1;1;444.90832569;3
7575062;1;1;1;349.14483019;2
7575062;2;1;2;349.14483019;3
7575084;1;1;1;236.6652089;4
7575084;2;1;2;236.6652089;5
7575135;1;1;1;758.70483249;2
7575213;1;1;1;161.83011676;3
7575213;2;1;2;161.83011676;4
7575214;1;1;1;122.37814555;3
7575214;2;1;2;122.37814555;4
7575215;1;1;1;110.43348137;2
7575215;2;1;2;110.43348137;3
7575217;2;1;2;115.692666;5
7575217;1;1;1;115.692666;4
7575218;1;1;1;205.24340071;2
7575220;1;1;1;115.54437086;3
7575220;2;1;2;115.54437086;4
7575227;1;1;1;166.0898176;2
7575228;1;1;1;145.10148436;3
7575236;2;1;2;158.29676726;4
7575236;1;1;1;158.29676726;3
7575237;1;1;1;190.31311224;2
7575240;1;1;1;200.13251122;3
7575240;2;1;2;200.13251122;4
7575257;1;1;1;165.29946077;3
7575259;1;2;1;151.91130974;3
7575259;2;2;2;151.91130974;4
7575259;1;3;1;151.91130974;2
7575259;2;3;2;151.91130974;3
7575260;1;1;1;172.81670457;3
7575267;1;1;1;152.28259046;3
7575271;1;1;1;148.71870632;1
7575272;1;1;1;123.10560405;4
7575273;1;1;1;133.43429942;3
7575273;2;1;2;133.43429942;4
7575283;1;1;1;166.8256028;3
7575350;1;1;1;97.063481389;4
7575351;1;1;1;147.50301413;5
7575352;1;2;1;125.37694721;1
7575352;2;2;2;125.37694721;2
7575352;3;2;3;125.37694721;3
7575354;1;1;1;122.19759438;3
7575357;1;1;1;132.63360819;2
7575362;1;1;1;140.34374483;3
7575363;1;1;1;134.58107156;2
7575364;1;1;1;116.16071572;2
7575368;1;1;1;174.30594656;5
7575371;1;1;1;148.27072852;2
7575375;1;1;1;156.05206109;3
7575384;1;1;1;606.24630188;3
7575384;2;1;2;606.24630188;4
7575384;3;1;3;606.24630188;5
7575385;1;1;1;196.13198728;3
7575388;1;1;1;263.67479838;3
7575393;1;1;1;666.08647332;5
7575410;1;1;1;315.07832455;3
7575410;2;1;2;315.07832455;4
7575419;1;1;1;248.02741054;3
7575419;2;1;2;248.02741054;4
7575440;1;1;1;236.24338019;2
7575442;1;1;1;142.49977952;4
7575442;2;1;2;142.49977952;5
7575445;1;1;1;178.4581275;5
7575476;1;1;1;196.44197773;4
7575476;2;1;2;196.44197773;5
7575493;1;1;1;134.17495682;2
7575504;1;1;1;347.41327124;4
7575504;2;1;2;347.41327124;5
7575545;1;1;1;28.850256447;3
7575545;2;1;2;28.850256447;4
7575555;2;1;2;43.523799352;4
7575555;1;1;1;43.523799352;3
7575561;1;1;1;28.802156543;2
7575561;2;1;2;28.802156543;3
7575562;1;1;1;30.919314221;3
7575613;1;1;1;6.3956606295;5
7575628;1;1;1;5.4953463513;4
7575628;2;1;2;5.4953463513;6
7575628;3;1;3;5.4953463513;7
7575628;4;1;4;5.4953463513;8
7575643;1;1;1;7.6852910324;3
7575643;2;1;2;7.6852910324;4
7575651;1;1;1;22.166094978;3
7575652;1;1;1;13.840770172;3
7575652;2;1;2;13.840770172;4
7575691;1;1;1;48.701897213;3
7575694;1;1;1;100.06272149;3
7575706;1;1;1;77.16616246;2
7575706;2;1;2;77.16616246;3
7575718;2;1;2;51.256441939;4
7575718;1;1;1;51.256441939;3
7575721;1;1;1;69.807513705;3
7575721;2;1;2;69.807513705;4
7575722;1;1;1;57.142207849;3
7575728;1;1;1;57.142207849;3
7575738;1;1;1;55.23835765;3
7575743;1;1;1;58.85603861;3
7575746;1;1;1;69.614205987;3
7575747;1;1;1;69.614205987;3
7575751;1;1;1;58.794148361;3
7575766;1;1;1;20.238691861;1
7575810;1;1;1;474.55936751;3
7575813;1;1;1;811.20849637;3
7575816;1;1;1;523.58895099;3
7575866;1;1;1;5.2732836005;3
7575866;2;1;2;5.2732836005;4
7575898;1;1;1;67.149961384;3
7575898;2;1;2;67.149961384;4
7575905;1;1;1;31.067135467;4
7575915;1;1;1;31.832190401;3
7575915;2;1;2;31.832190401;4
7575915;3;1;3;31.832190401;5
7575918;1;1;1;20.569143864;3
7575918;2;1;2;20.569143864;4
7575959;1;1;1;132.5772715;2
7575959;2;1;2;132.5772715;3
7575978;1;1;1;172.55285518;4
7576017;1;1;1;84.271317864;3
7576022;1;1;1;104.43931287;2
7576022;2;1;2;104.43931287;3
7576024;1;1;1;133.28947547;2
7576039;1;1;1;156.74182245;4
7576039;2;1;2;156.74182245;5
7576076;1;1;1;71.367651174;1
7576080;1;1;1;76.632740912;2
7576083;1;1;1;90.610836386;3
7576084;1;1;1;114.8786184;2
7576130;1;1;1;78.632538845;3
7576132;1;1;1;102.42635883;4
7576132;1;2;1;102.42635883;2
7576135;1;1;1;215.01529453;7
7576136;1;1;1;161.32593663;3
7576137;1;1;1;128.20847283;3
7576151;1;1;1;169.83357868;1
7576187;1;1;1;219.54262661;5
7576187;2;1;2;219.54262661;8
7576187;3;1;3;219.54262661;10
7576195;1;1;1;60.285343685;4
7576195;2;1;2;60.285343685;5
7576209;1;1;1;273.23209481;2
7576212;1;1;1;358.40669137;2
7576212;2;1;2;358.40669137;3
7576215;1;1;1;359.71766256;3
7576215;2;1;2;359.71766256;4
7576225;1;1;1;135.23712817;4
7576225;2;1;2;135.23712817;5
7576227;1;1;1;100.54849718;3
7576229;1;1;1;136.71046831;2
7576230;1;1;1;93.6268577;3
7576252;1;1;1;60.155896314;2
7576268;1;1;1;19.980979462;3
7576275;1;1;1;24.479882763;3
7576277;1;1;1;16.602861016;2
7576286;1;1;1;18.752872209;4
7576286;2;1;2;18.752872209;5
7576304;1;1;1;112.89393918;3
7576317;1;1;1;86.554744168;3
7576321;1;1;1;65.067970413;3
7576322;1;1;1;78.873407929;3
7576322;2;1;2;78.873407929;4
7576327;2;1;2;79.399539084;4
7576327;1;1;1;79.399539084;3
7576333;1;1;1;59.600135306;3
7576333;2;1;2;59.600135306;4
7576337;1;1;1;55.673061653;3
7576337;2;1;2;55.673061653;4
7576337;3;1;3;55.673061653;5
7576338;1;1;1;67.715423985;3
7576342;1;1;1;94.039617897;3
7576342;2;1;2;94.039617897;4
7576342;3;1;3;94.039617897;5
7576344;1;1;1;93.395848568;2
7576344;2;1;2;93.395848568;3
7576344;3;1;3;93.395848568;4
7576345;1;1;1;94.141507344;3
7576350;1;1;1;78.159440954;2
7576350;2;1;2;78.159440954;3
7576350;3;1;3;78.159440954;4
7576350;4;1;4;78.159440954;6
7576351;1;1;1;58.589097916;4
7576353;1;1;1;38.55064721;7
7576357;2;1;2;77.697660265;7
7576357;1;1;1;77.697660265;4
7576359;1;1;1;46.368357136;2
7576362;1;1;1;101.82355087;4
7576362;2;1;2;101.82355087;5
7576362;3;1;3;101.82355087;6
7576367;1;1;1;47.75545756;4
7576367;2;1;2;47.75545756;6
7576370;1;1;1;93.262536802;5
7576370;2;1;2;93.262536802;6
7576372;1;2;1;65.445446071;3
7576373;1;1;1;98.463568291;4
7576373;2;1;2;98.463568291;5
7576376;1;1;1;96.373424194;5
7576376;2;1;2;96.373424194;6
7576377;1;1;1;82.751541485;4
7576437;1;1;1;67.034404074;3
7576437;2;1;2;67.034404074;4
7576439;1;1;1;41.894125552;4
7576439;2;1;2;41.894125552;5
7576443;1;1;1;48.117224024;3
7576463;1;1;1;277.71036925;3
7576463;2;1;2;277.71036925;4
7576469;1;1;1;71.743674569;2
7576469;2;1;2;71.743674569;3
7576469;3;1;3;71.743674569;4
7576470;1;1;1;84.876915833;3
7576473;1;1;1;78.669892396;4
7576473;2;1;2;78.669892396;5
7576481;1;1;1;119.44535184;4
7576481;2;1;2;119.44535184;5
7576481;3;1;3;119.44535184;6
7576506;1;1;1;316.80674714;2
7576559;1;1;1;21.262451132;1
7576631;1;1;1;62.128483299;2
7576634;2;1;2;65.005363936;3
7576634;1;1;1;65.005363936;2
7576654;1;1;1;106.80011731;2
7576654;2;1;2;106.80011731;3
7576658;1;1;1;69.833422365;3
7576658;2;1;2;69.833422365;4
7576659;1;1;1;39.357998594;3
7576665;1;1;1;91.735157908;3
7576665;2;1;2;91.735157908;4
7576666;1;1;1;50.89575798;3
7576666;2;1;2;50.89575798;4
7576667;1;1;1;47.140601274;2
7576668;1;1;1;69.833422365;3
7576694;1;1;1;116.551686;4
7576695;1;1;1;38.067527672;3
7576695;2;1;2;38.067527672;5
7576698;1;1;1;38.067527672;2
7576710;1;1;1;79.799711995;3
7576710;2;1;2;79.799711995;4
7576714;1;1;1;28.661272703;2
7576715;1;1;1;28.661272703;2
7576718;1;1;1;28.661272703;2
7576729;1;1;1;68.769677916;3
7576730;1;1;1;197.95114389;3
7576730;2;1;2;197.95114389;4
7576730;3;1;3;197.95114389;5
7576750;1;1;1;129.98957245;3
7576753;1;1;1;121.96071902;3
7576760;1;1;1;244.4152033;3
7576760;2;1;2;244.4152033;5
7576761;1;1;1;243.85571702;2
7576761;2;1;2;243.85571702;3
7576786;1;1;1;164.09016996;3
7576786;2;1;2;164.09016996;4
7576797;1;1;1;132.25417587;3
7576823;1;1;1;180.56890628;2
7576829;1;1;1;156.78140029;2
7576830;1;1;1;122.57909717;3
7576830;2;1;2;122.57909717;4
7576844;1;1;1;124.30215758;3
7576844;2;1;2;124.30215758;4
7576860;1;1;1;71.567933652;2
7576860;2;1;2;71.567933652;3
7576884;1;1;1;130.16917691;3
7576887;1;2;1;265.8965568;3
7576887;2;2;2;265.8965568;3
7576891;1;1;1;99.532184725;3
7576895;1;1;1;139.06423765;3
7576895;2;1;2;139.06423765;4
7576898;1;1;1;187.28391251;4
7576907;1;1;1;178.59629058;3
7576907;2;1;2;178.59629058;4
7576907;3;1;3;178.59629058;5
7576916;2;1;2;161.61622524;4
7576916;1;1;1;161.61622524;3
7576975;1;1;1;291.11649431;4
7577005;1;1;1;260.8415107;1
7577011;1;1;1;279.97702824;3
7577011;2;1;2;279.97702824;4
7577011;3;1;3;279.97702824;5
7577024;1;1;1;114.0099891;3
7577024;2;1;2;114.0099891;4
7577027;1;1;1;146.62880187;3
7577027;2;1;2;146.62880187;4
7577028;1;1;1;188.46537068;3
7577028;2;1;2;188.46537068;4
7577034;1;1;1;124.88347405;3
7577037;1;1;1;104.48038214;2
7577037;2;1;2;104.48038214;3
7577042;1;1;1;42.876573958;4
7577064;1;1;1;332.89090002;3
7577068;1;1;1;321.83679277;3
7577068;2;1;2;321.83679277;4
7577092;1;1;1;200.27935151;2
7577109;1;1;1;165.62707573;1
7577112;1;1;1;98.25816925;1
7577129;2;1;2;230.34622926;4
7577129;1;1;1;230.34622926;3
7577134;1;1;1;240.68285488;2
7577134;2;1;2;240.68285488;3
7577135;1;1;1;249.69053355;5
7577135;2;1;2;249.69053355;6
7577140;1;1;1;332.48305592;6
7577152;1;1;1;344.78294689;3
7577154;1;1;1;526.57794072;3
7577161;2;1;2;345.74478027;4
7577161;1;1;1;345.74478027;3
7577193;1;1;1;172.6704208;2
7577193;2;1;2;172.6704208;3
7577193;3;1;3;172.6704208;4
7577196;1;1;1;183.15606568;2
7577201;1;1;1;216.49005327;4
7577221;1;1;1;141.85033022;3
7577233;1;1;1;137.302038;4
7577233;2;1;2;137.302038;5
7577235;1;1;1;66.214176013;3
7577235;2;1;2;66.214176013;4
7577239;1;1;1;98.754543643;4
7577244;1;1;1;161.87494934;2
7577244;2;1;2;161.87494934;3
7577246;1;1;1;200.37014654;7
7577246;2;1;2;200.37014654;8
7577246;3;1;3;200.37014654;10
7577300;1;1;1;243.99173031;2
7577312;1;1;1;563.06104273;3
7577312;2;1;2;563.06104273;4
7577351;1;1;1;134.25111275;2
7577353;1;1;1;178.01811487;1
7577435;1;1;1;260.33499476;3
7577435;2;1;2;260.33499476;5
7577450;2;1;2;163.15829883;5
7577450;1;1;1;163.15829883;4
7577476;1;1;1;318.13087554;1
7577486;1;1;1;246.34792113;2
7577495;1;1;1;176.89600369;1
7577508;1;3;1;204.45699005;3
7577508;2;3;2;204.45699005;4
7577536;1;1;1;143.83801707;4
7577594;1;1;1;81.856522598;3
7577601;1;1;1;57.173055857;4
7577605;1;1;1;105.23088745;3
7577608;1;1;1;62.831213241;4
7577611;1;1;1;169.79036101;2
7577622;1;1;1;96.034415744;4
7577626;1;1;1;141.84414142;2
7577661;1;1;1;145.18895256;3
7577661;2;1;2;145.18895256;4
7577663;1;1;1;115.7721265;1
7577666;1;1;1;149.69416416;1
7577667;1;1;1;76.39045221;5
7577667;2;1;2;76.39045221;7
7577690;1;1;1;18.420086582;3
7577690;2;1;2;18.420086582;4
7577690;3;1;3;18.420086582;5
7577694;1;1;1;27.040299129;3
7577694;2;1;2;27.040299129;6
7577715;1;1;1;15.49490363;3
7577745;1;1;1;107.63948576;4
7577747;1;1;1;86.744219688;3
7577756;1;1;1;145.97403952;4
7577811;1;1;1;200.00736233;2
7577840;1;1;1;57.453894009;3
7577841;1;1;1;79.707467149;3
7577842;1;1;1;103.96548366;2
7577842;2;1;2;103.96548366;3
7577852;1;1;1;77.589010016;5
7577875;1;1;1;236.19729634;3
7577901;1;1;1;16.847897451;5
7577907;1;1;1;42.697739603;3
7577907;2;1;2;42.697739603;4
7577912;1;1;1;35.088009903;3
7577937;1;1;1;178.74611788;3
7577941;1;1;1;87.402365335;3
7577943;1;1;1;105.97278848;1
7577944;1;1;1;121.14544638;2
7577947;1;1;1;86.463551637;3
7577947;2;1;2;86.463551637;4
7577949;1;1;1;109.54836635;2
7577976;1;1;1;193.05256918;2
7578001;1;1;1;19.012797017;4
7578028;1;1;1;24.716636122;2
7578045;1;1;1;73.065471637;4
7578045;2;1;2;73.065471637;5
7578050;1;1;1;70.329995249;3
7578050;2;1;2;70.329995249;4
7578054;1;1;1;29.64059658;2
7578057;1;1;1;36.566587324;3
7578057;2;1;2;36.566587324;4
7578064;1;1;1;17.479072976;3
7578071;1;1;1;67.538155086;3
7578071;2;1;2;67.538155086;4
7578073;1;1;1;19.226980274;3
7578075;1;1;1;22.169489667;4
7578100;1;1;1;150.72036942;1
7578116;1;1;1;42.230843228;2
7578141;2;1;2;172.37590557;4
7578141;1;1;1;172.37590557;3
7578144;1;1;1;107.42280482;1
7578152;1;1;1;640.76861728;1
7578152;2;1;2;640.76861728;3
7578157;1;1;1;604.40109272;3
7578157;2;1;2;604.40109272;4
7578157;3;1;3;604.40109272;5
7578167;1;1;1;442.46077254;3
7578177;1;1;1;393.87615816;3
7578185;1;1;1;694.961978;2
7578233;1;1;1;453.91170157;5
7578234;1;1;1;334.98254308;1
7578234;2;1;2;334.98254308;2
7578234;3;1;3;334.98254308;3
7578290;1;1;1;265.12007353;4
7578323;1;1;1;146.68800906;3
7578324;1;1;1;111.58863534;3
7578324;2;1;2;111.58863534;4
7578351;1;2;1;223.37451341;3
7578351;2;2;2;223.37451341;4
7578351;3;2;3;223.37451341;5
7578359;1;1;1;242.77844861;4
7578365;1;1;1;287.06513074;2
7578367;1;1;1;283.87684042;3
7578367;2;1;2;283.87684042;4
7578369;1;1;1;211.94667349;3
7578387;1;1;1;296.11734205;2
7578407;1;1;1;197.84303494;4
7578410;1;1;1;308.22256126;3
7578418;1;1;1;194.48427802;2
7578418;2;1;2;194.48427802;3
7578427;1;1;1;230.11732097;3
7578428;1;1;1;171.62228443;2
7578428;2;1;2;171.62228443;3
7578439;1;1;1;195.37902811;5
7578452;1;1;1;183.4093049;2
7578465;1;1;1;48.10507862;4
7578465;2;1;2;48.10507862;5
7578470;1;1;1;184.45648431;4
7578472;1;1;1;200.98507379;5
7578473;1;1;1;212.21530645;3
7578473;2;1;2;212.21530645;4
7578477;1;1;1;159.2154264;2
7578477;2;1;2;159.2154264;3
7578490;1;1;1;382.52929551;3
7578490;2;1;2;382.52929551;4
7578491;1;1;1;254.66043099;3
7578491;2;1;2;254.66043099;4
7578494;1;1;1;359.98525253;3
7578501;1;1;1;664.42744023;3
7578501;2;1;2;664.42744023;4
7578509;1;1;1;145.73361137;3
7578509;2;1;2;145.73361137;4
7578510;1;1;1;159.97227082;4
7578515;1;1;1;153.30988143;2
7578515;2;1;2;153.30988143;3
7578515;3;1;3;153.30988143;4
7578515;4;1;4;153.30988143;5
7578516;1;1;1;143.87025945;3
7578516;2;1;2;143.87025945;4
7578522;1;1;1;142.7794402;2
7578522;2;1;2;142.7794402;4
7578522;3;1;3;142.7794402;5
7578522;5;1;5;142.7794402;7
7578522;4;1;4;142.7794402;6
7578526;1;1;1;235.18563416;3
7578526;2;1;2;235.18563416;4
7578528;1;1;1;155.70272356;3
7578529;1;1;1;99.201856574;3
7578529;2;1;2;99.201856574;4
7578530;1;1;1;173.60993896;4
7578530;2;1;2;173.60993896;6
7578530;3;1;3;173.60993896;9
7578535;1;1;1;530.8954732;2
7578535;2;1;2;530.8954732;3
7578539;1;1;1;588.12671051;2
7578541;1;1;1;548.272161;3
7578543;1;1;1;817.87374111;3
7578543;2;1;2;817.87374111;4
7578550;1;1;1;551.81204029;2
7578553;3;1;3;613.74273087;3
7578553;1;1;1;613.74273087;2
7578553;2;1;2;613.74273087;3
7578553;4;1;4;613.74273087;4
7578564;1;1;1;382.17637273;2
7578567;1;1;1;81.79884676;3
7578577;1;1;1;75.739672925;3
7578577;2;1;2;75.739672925;4
7578587;1;1;1;39.695852803;4
7578621;1;1;1;67.851101036;1
7578636;1;1;1;115.95470732;3
7578645;1;1;1;56.06047496;2
7578662;1;1;1;68.048907617;1
7578662;2;1;2;68.048907617;2
7578668;1;1;1;71.512989246;5
7578676;1;1;1;232.227672;6
7578676;2;1;2;232.227672;7
7578678;1;1;1;58.269153775;1
7578758;1;1;1;23.713179952;2
7578758;2;1;2;23.713179952;3
7578787;1;1;1;105.20254627;2
7578789;1;1;1;136.49809476;5
7578795;1;1;1;81.830744928;2
7578795;2;1;2;81.830744928;3
7578795;3;1;3;81.830744928;4
7578796;1;1;1;68.349590941;3
7578831;1;1;1;82.617230584;3
7578832;1;1;1;76.210300761;2
7578832;2;1;2;76.210300761;3
7578836;1;1;1;80.233963896;3
7578888;1;1;1;68.560548113;4
7578888;2;1;2;68.560548113;5
7578909;1;1;1;18.811048;3
7578909;2;1;2;18.811048;4
7578921;1;1;1;80.414201844;3
7578924;1;1;1;43.160002385;3
7578925;1;1;1;49.110667985;2
7578936;1;1;1;64.820418114;1
7578938;1;1;1;58.643145464;4
7578938;2;1;2;58.643145464;5
7578944;1;1;1;63.777709088;2
7578944;2;1;2;63.777709088;3
7578947;1;1;1;70.373621743;3
7578947;2;1;2;70.373621743;4
7578951;1;1;1;57.141829105;3
7578953;1;1;1;52.722758096;3
7578953;2;1;2;52.722758096;4
7578979;1;1;1;72.231013243;3
7578979;2;1;2;72.231013243;4
7578981;1;1;1;62.494500344;3
7578991;1;1;1;37.931363012;3
7579002;1;1;1;68.602728494;2
7583288;1;1;1;133.82654366;3
7583288;2;1;2;133.82654366;4
7583290;1;1;1;115.38250343;2
7583290;2;1;2;115.38250343;3
7583291;1;1;1;115.38250343;3
7583294;1;1;1;115.37698574;2
7583296;1;1;1;108.33848505;2
7583297;1;1;1;192.31599363;3
7583306;1;1;1;149.82089571;3
7583321;1;1;1;217.68334079;3
7583322;1;1;1;250.75906375;3
7583322;2;1;2;250.75906375;4
7583334;1;1;1;228.03441483;4
7583361;1;1;1;210.86919022;2
7583381;1;1;1;99.440530765;3
7583381;2;1;2;99.440530765;4
7583397;1;1;1;215.62021547;4
7583397;2;1;2;215.62021547;5
7583397;3;1;3;215.62021547;6
7583397;4;1;4;215.62021547;7
7583398;1;1;1;110.15330863;3
7583420;1;1;1;118.29155969;3
7583428;1;1;1;87.531764936;4
7583428;2;1;2;87.531764936;5
7583434;1;1;1;134.38538086;3
7583438;1;1;1;301.23580071;3
7583456;1;1;1;116.08496058;3
7583456;2;1;2;116.08496058;4
7583500;1;1;1;51.311984782;6
7583504;1;1;1;39.916680703;3
7583505;1;1;1;83.59609273;3
7583505;2;1;2;83.59609273;4
7583505;3;1;3;83.59609273;5
7583505;4;1;4;83.59609273;6
7583507;1;1;1;132.75603636;4
7583509;1;1;1;74.632204022;5
7583513;1;1;1;195.23589879;3
7583513;2;1;2;195.23589879;4
7583515;1;1;1;122.24872318;4
7583518;1;1;1;165.60308443;3
7583518;2;1;2;165.60308443;4
7583518;3;1;3;165.60308443;5
7583521;1;1;1;173.99780643;3
7583521;2;1;2;173.99780643;4
7583528;1;1;1;129.98413908;2
7583528;2;1;2;129.98413908;3
7583544;1;1;1;152.08974843;4
7583545;1;1;1;245.29902953;3
7583545;2;1;2;245.29902953;4
7583549;1;1;1;193.44766733;2
7583550;1;1;1;152.08974843;3
7583566;1;1;1;330.33414989;1
7583569;1;1;1;214.82292748;3
7583574;1;1;1;246.61568664;3
7583579;1;1;1;214.28544901;3
7583579;2;1;2;214.28544901;4
7583630;1;1;1;127.46396266;1
7583631;1;1;1;182.43301193;3
7583631;2;1;2;182.43301193;4
7583632;1;1;1;155.75601784;2
7583632;2;1;2;155.75601784;3
7583635;1;1;1;131.78458343;2
7583680;1;1;1;81.723013132;3
7583680;2;1;2;81.723013132;4
7583701;1;1;1;46.765958125;3
7583701;2;1;2;46.765958125;4
7583721;1;1;1;161.7651164;3
7583721;2;1;2;161.7651164;4
7583748;2;1;2;89.86110682;4
7583748;1;1;1;89.86110682;3
7583793;1;1;1;161.94678206;3
7583794;1;1;1;159.94988111;3
7583798;1;1;1;192.53251241;3
7583802;1;1;1;187.55980558;3
7583808;1;1;1;131.45883329;3
7583808;2;1;2;131.45883329;4
7583831;1;1;1;159.89427817;4
7583836;1;1;1;183.50242079;2
7583838;1;1;1;195.27926812;4
7583838;2;1;2;195.27926812;5
7583846;1;1;1;185.71499173;3
7583850;1;1;1;191.71369172;3
7583855;1;1;1;34.099817049;5
7583855;2;1;2;34.099817049;6
7583871;1;1;1;240.80902142;7
7583903;1;1;1;75.610784362;2
7583919;1;1;1;181.40495083;4
7583934;1;1;1;110.22329553;1
7583934;2;1;2;110.22329553;2
7583972;1;1;1;154.49293649;3
7583972;2;1;2;154.49293649;4
7583973;1;1;1;203.46656867;3
7583973;2;1;2;203.46656867;4
7583973;3;1;3;203.46656867;5
7583979;2;1;2;96.319991182;3
7583979;1;1;1;96.319991182;2
7583980;1;1;1;145.56275004;5
7583980;2;1;2;145.56275004;6
7583995;1;1;1;139.10484213;3
7583995;2;1;2;139.10484213;4
7583995;3;1;3;139.10484213;5
7583995;4;1;4;139.10484213;6
7584000;1;1;1;72.510838151;3
7584000;2;1;2;72.510838151;4
7584009;1;1;1;149.20628199;3
7584033;1;1;1;23.122634806;2
7584039;1;1;1;92.490539223;3
7584039;2;1;2;92.490539223;4
7584045;1;1;1;92.490539223;3
7584045;2;1;2;92.490539223;4
7584093;1;1;1;125.04999104;3
7584095;1;1;1;4.3170709249;2
7584095;2;1;2;4.3170709249;3
7584095;3;1;3;4.3170709249;4
7584095;4;1;4;4.3170709249;5
7584096;1;1;1;6.3956606295;4
7584107;1;1;1;6.0139913511;2
7584107;2;1;2;6.0139913511;3
7584107;3;1;3;6.0139913511;4
7584107;4;1;4;6.0139913511;5
7584128;1;1;1;24.568519396;2
7584128;2;1;2;24.568519396;3
7584141;1;1;1;6.1421298489;3
7584144;1;1;1;80.049003882;2
7584145;1;1;1;72.776333208;3
7584150;1;1;1;66.835408048;3
7584153;1;1;1;101.10977542;4
7584153;2;1;2;101.10977542;5
7584155;1;1;1;64.375284941;3
7584155;2;1;2;64.375284941;4
7584173;1;1;1;63.322686263;3
7584175;1;1;1;59.854474347;1
7584190;1;1;1;27.545393004;3
7584200;1;1;1;50.350206983;2
7584200;2;1;2;50.350206983;4
7584206;1;1;1;53.218504241;3
7584206;2;1;2;53.218504241;4
7584207;1;1;1;53.218504241;5
7584209;1;1;1;48.355032583;3
7584209;2;1;2;48.355032583;4
7584211;1;1;1;23.481238554;2
7584213;1;1;1;28.399980207;2
7584213;2;1;2;28.399980207;3
7584214;1;1;1;21.013629648;2
7584215;1;1;1;52.539686391;2
7584215;2;1;2;52.539686391;3
7584215;3;1;3;52.539686391;4
7584215;4;1;4;52.539686391;5
7584218;1;1;1;33.318721859;3
7584218;2;1;2;33.318721859;4
7584225;1;1;1;29.743958991;3
7584229;1;1;1;70.418198831;5
7584236;1;1;1;78.774527631;3
7584236;2;1;2;78.774527631;4
7584236;3;1;3;78.774527631;5
7584239;1;1;1;105.11499634;5
7584239;2;1;2;105.11499634;6
7584239;3;1;3;105.11499634;7
7584256;1;1;1;14.552056235;2
7584256;2;1;2;14.552056235;3
7584256;3;1;3;14.552056235;4
7584267;1;1;1;24.310618997;4
7584270;1;1;1;26.663337971;3
7584270;2;1;2;26.663337971;4
7584276;1;1;1;16.059392664;3
7584276;2;1;2;16.059392664;4
7584277;1;1;1;28.459409699;2
7584277;2;1;2;28.459409699;3
7584283;1;1;1;11.488622716;2
7584289;1;1;1;79.82266682;4
7584306;1;1;1;638.2770958;4
7584306;2;1;2;638.2770958;5
7584307;1;1;1;540.32010708;5
7584317;1;1;1;370.85755943;3
7584317;2;1;2;370.85755943;2
7584362;1;1;1;97.875143524;4
7584362;2;1;2;97.875143524;5
7584363;4;1;4;138.30436418;10
7584363;1;1;1;138.30436418;6
7584363;2;1;2;138.30436418;7
7584363;3;1;3;138.30436418;9
7584379;1;1;1;80.662581153;3
7584379;2;1;2;80.662581153;4
7584379;3;1;3;80.662581153;5
7584379;4;1;4;80.662581153;6
7584381;1;1;1;65.509773973;3
7584381;2;1;2;65.509773973;4
7584389;1;1;1;53.249884443;4
7584391;1;1;1;46.284223091;1
7584392;1;1;1;78.489520654;2
7584393;1;1;1;48.549317748;3
7584398;1;1;1;320.9759078;4
7584403;1;1;1;304.02952513;2
7584411;1;1;1;45.816639495;3
7584414;1;1;1;54.518385425;3
7584419;1;1;1;41.965814549;3
7584420;1;1;1;62.91516888;3
7584420;2;1;2;62.91516888;4
7584425;1;1;1;53.756672885;3
7584425;2;1;2;53.756672885;4
7584534;1;1;1;102.6632006;5
7584534;2;1;2;102.6632006;6
7584551;1;1;1;87.56244673;2
7584553;1;1;1;156.46837489;2
7584553;2;1;2;156.46837489;3
7584553;3;1;3;156.46837489;4
7584554;1;1;1;77.428472466;2
7584556;1;1;1;128.42013958;2
7584556;2;1;2;128.42013958;3
7584587;1;1;1;316.44355376;3
7584587;2;1;2;316.44355376;4
7584594;1;1;1;354.2090076;3
7584607;1;1;1;491.28663782;5
7584607;2;1;2;491.28663782;6
7584617;1;1;1;252.71749309;4
7584617;2;1;2;252.71749309;3
7584629;1;1;1;446.44731492;5
7584629;2;1;2;446.44731492;10
7584631;1;1;1;216.49505729;5
7584659;1;1;1;332.57379264;1
7584659;2;1;2;332.57379264;2
7584675;1;1;1;153.5385357;5
7584683;1;1;1;354.3222551;2
7584685;1;1;1;362.39809855;3
7584685;2;1;2;362.39809855;4
7584711;1;1;1;103.28149508;3
7584732;1;1;1;180.42517161;3
7584746;1;1;1;89.353096749;5
7584761;1;1;1;167.18580061;1
7584766;1;1;1;32.14815135;1
7584780;1;1;1;317.85911053;3
7584780;2;1;2;317.85911053;4
7584781;1;1;1;292.83395816;3
7584781;2;1;2;292.83395816;4
7584781;3;1;3;292.83395816;6
7584786;1;1;1;379.90018102;3
7584796;1;1;1;182.35081083;3
7584796;2;1;2;182.35081083;4
7584796;3;1;3;182.35081083;5
7584807;1;1;1;335.29103091;5
7584807;2;1;2;335.29103091;6
7584822;1;1;1;290.24734357;3
7584838;1;1;1;194.98228899;3
7584838;2;1;2;194.98228899;5
7584852;1;1;1;193.09773225;1
7584873;1;1;1;189.95405239;3
7584978;1;1;1;56.068450759;2
7584978;2;1;2;56.068450759;3
7584983;1;1;1;73.077765897;3
7584983;2;1;2;73.077765897;4
