DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P10000;P400;P401;P402;P403;P407S2;P5971;P5971S2;P5971S2A1
7729381;3;1;3;116.67936051;2;3;2;2;2;;;1;4
7729382;4;1;4;155.90627002;2;3;2;2;2;;;2;
7729382;5;1;5;155.90627002;2;3;2;2;2;;;1;2
7729385;3;1;3;95.260221633;2;3;2;2;2;;;2;
7729386;3;1;3;157.01240063;2;3;2;2;2;;;1;4
7729386;4;1;4;157.01240063;2;3;2;2;2;;;1;3
7729387;4;1;4;102.45971665;2;3;2;2;2;;;1;3
7729391;4;1;4;128.86757155;1;3;2;2;2;;;1;5
7729408;7;1;7;94.97949257;5;3;2;2;2;;;1;4
7729412;5;1;5;47.785861656;4;3;2;2;2;;;2;
7729412;7;1;7;47.785861656;6;3;2;2;2;;;2;
7729415;8;1;8;25.45926745;4;3;2;2;2;;;1;2
7729418;4;1;4;25.45926745;3;3;2;2;2;;;1;5
7729420;4;1;4;46.898770524;1;3;2;2;2;;;1;1
7729421;4;1;4;49.360846161;1;6;2;2;2;;;1;5
7729423;3;1;3;45.892427767;3;3;2;2;2;;;2;
7729437;4;1;4;46.456802712;2;3;2;2;2;;;1;4
7729437;5;1;5;46.456802712;2;3;2;2;2;;;2;
7729449;5;1;5;31.52906566;2;3;2;2;2;;;1;1
7729452;6;1;6;60.509053721;2;3;2;2;2;;;1;4
7729454;4;1;4;44.326480199;2;3;2;2;2;;;1;4
7729462;5;1;5;32.561025018;4;3;2;2;2;;;1;2
7729466;3;1;3;26.914720973;3;3;2;2;2;;;2;
7729469;3;1;3;23.931258136;2;3;2;2;2;;;2;
7729472;4;1;4;24.625108183;4;4;2;2;2;;;2;
7729472;5;1;5;24.625108183;5;3;2;2;2;;;2;
7729475;4;1;4;22.472666718;4;3;2;2;2;;;2;
7729478;2;1;2;30.034883278;2;3;2;2;2;;;2;
7729482;3;1;3;34.17118832;2;6;2;2;2;;;2;
7729485;3;1;3;29.653659033;2;3;2;2;2;;;2;
7729485;4;1;4;29.653659033;2;6;2;2;2;;;2;
7729490;3;1;3;28.011564983;1;3;2;2;2;;;2;
7729496;2;2;2;198.99693957;1;3;2;2;2;;;2;
7729497;3;1;3;202.85124006;2;3;2;2;2;;;2;
7729509;2;1;2;240.09411285;2;6;2;2;2;;;2;
7729514;3;1;3;304.64791135;1;3;2;2;2;;;2;
7729515;3;1;3;285.25487041;3;3;2;2;2;;;2;
7729516;4;1;4;295.07547365;4;3;2;2;2;;;2;
7729536;4;1;4;146.40244296;4;3;2;2;2;;;2;
7729536;5;1;5;146.40244296;5;3;2;2;2;;;2;
7729544;3;1;3;98.513499426;3;3;2;2;2;;;2;
7729548;2;1;2;69.631848066;2;3;2;2;2;;;2;
7729548;3;1;3;69.631848066;3;3;2;2;2;;;2;
7729559;3;1;3;123.99099679;3;4;2;2;2;;;2;
7729563;3;1;3;56.386758752;3;6;2;2;2;;;2;
7729564;4;1;4;126.54666902;4;3;2;2;2;;;2;
7729565;3;1;3;146.55514274;3;6;2;2;2;;;2;
7729569;4;1;4;171.11973852;4;3;2;2;2;;;1;6
7729587;4;1;4;32.643079135;2;3;2;2;2;;;1;2
7729587;5;1;5;32.643079135;2;3;2;2;2;;;1;2
7729593;4;1;4;14.76675845;4;4;2;2;2;;;1;4
7729598;3;1;3;9.9439524242;2;3;2;2;2;;;2;
7729606;3;1;3;344.71665492;1;3;2;2;2;;;1;1
7729607;3;1;3;313.61585024;1;3;2;2;2;;;2;
7729609;2;1;2;141.40051144;1;3;2;2;2;;;2;
7729612;4;1;4;266.81298642;2;3;2;2;2;;;2;
7729621;5;1;5;2412.4692557;1;3;2;2;2;;;1;1
7729621;6;1;6;2412.4692557;1;3;2;2;2;;;2;
7729627;4;1;4;2160.2873801;1;3;2;2;2;;;2;
7729629;3;1;3;2738.7169603;1;3;2;2;2;;;2;
7729637;3;1;3;922.90241582;3;3;2;2;2;;;2;
7729638;3;1;3;769.86577493;3;3;2;2;2;;;2;
7729641;3;1;3;186.8111979;3;3;2;2;2;;;2;
7729650;3;1;3;564.99968149;3;3;2;2;2;;;2;
7729662;2;1;2;599.43010134;1;3;2;2;2;;;2;
7729662;3;1;3;599.43010134;1;3;2;2;2;;;2;
7729667;3;1;3;345.38886069;3;3;2;2;2;;;1;3
7729667;4;1;4;345.38886069;4;3;2;2;2;;;1;2
7729674;2;1;2;294.4594471;1;3;2;2;2;;;2;
7729681;3;1;3;141.54549607;3;3;2;2;2;;;1;3
7729689;4;1;4;238.17037075;4;3;2;2;2;;;2;
7729689;5;1;5;238.17037075;5;3;2;2;2;;;1;2
7729691;4;1;4;108.44316767;4;3;2;2;2;;;1;2
7729692;3;1;3;208.110144;3;3;2;2;2;;;1;4
7729696;3;1;3;256.88957078;3;3;2;2;2;;;2;
7729702;3;1;3;311.35223995;3;3;2;2;2;;;1;7
7729702;4;1;4;311.35223995;4;3;2;2;2;;;1;1
7729702;5;1;5;311.35223995;5;6;2;2;2;;;2;
7729706;3;1;3;225.27793587;3;6;2;2;2;;;1;2
7729715;5;1;5;161.30376388;5;3;2;2;2;;;1;1
7729720;5;1;5;222.66529869;5;3;2;2;2;;;1;2
7729737;3;1;3;256.88957078;3;3;2;2;2;;;1;2
7729738;5;1;5;226.38063414;5;3;2;2;2;;;1;2
7729743;4;1;4;139.6165312;4;3;2;2;2;;;1;3
7729747;3;1;3;182.76477183;2;6;2;2;2;;;2;
7729748;4;1;4;238.85530734;2;3;2;2;2;;;2;
7729752;6;1;6;389.0354071;6;3;2;2;2;;;1;4
7729759;6;1;6;228.48775967;2;6;2;2;2;;;2;
7729760;4;1;4;233.76430006;4;3;2;2;2;;;2;
7729763;5;1;5;191.02123925;5;3;2;2;2;;;2;
7729767;5;1;5;212.16150829;5;3;2;2;2;;;2;
7729772;3;1;3;46.043575651;2;3;2;2;2;;;2;
7729775;3;1;3;45.915399337;3;3;2;2;2;;;1;1
7729779;3;1;3;83.179149812;2;3;2;2;2;;;2;
7729785;2;1;2;57.394249171;2;3;2;2;2;;;2;
7729786;3;1;3;75.748326801;2;3;2;2;2;;;2;
7729789;4;1;4;104.32404113;1;3;2;2;2;;;2;
7729795;2;1;2;73.380250815;1;3;2;2;2;;;2;
7729800;5;1;5;83.071918842;2;3;2;2;2;;;2;
7729804;5;1;5;47.097347719;5;3;2;2;2;;;2;
7729826;3;1;3;5.6943881375;1;3;2;2;2;;;2;
7729827;2;1;2;5.5777598782;1;3;2;2;2;;;2;
7729829;4;1;4;7.5662014672;1;6;2;2;2;;;2;
7729830;5;1;5;11.935035736;1;3;2;2;2;;;2;
7729832;2;1;2;4.7118846015;1;3;2;2;2;;;2;
7729834;2;1;2;5.1830730617;2;3;2;2;2;;;2;
7729835;3;1;3;6.4854475776;3;3;2;2;2;;;2;
7729840;4;1;4;9.457751834;1;3;2;2;2;;;2;
7729955;2;1;2;33.540809861;1;6;2;2;2;;;1;5
7729968;2;1;2;55.544725066;1;3;2;2;2;;;2;
7729970;3;1;3;50.919089436;3;3;2;2;2;;;1;4
7729970;4;1;4;50.919089436;1;3;2;2;2;;;1;3
7729979;2;1;2;48.62206284;1;3;2;2;2;;;2;
7729989;3;1;3;19.418104691;2;3;2;2;2;;;2;
7730005;2;1;2;21.155249723;1;3;2;2;2;;;2;
7730009;3;1;3;33.351788569;1;3;2;2;2;;;1;3
7730009;4;1;4;33.351788569;1;3;2;2;2;;;2;
7730012;2;1;2;34.039665485;1;3;2;2;2;;;1;7
7730012;4;1;4;34.039665485;3;3;2;2;2;;;2;
7730018;3;1;3;39.116331078;2;3;2;2;2;;;1;2
7730021;4;1;4;26.523828398;2;3;2;2;2;;;2;
7730032;3;1;3;85.786746752;1;3;2;2;2;;;2;
7730032;4;1;4;85.786746752;1;3;2;2;2;;;2;
7730035;2;1;2;79.683906641;1;3;2;2;2;;;2;
7730036;4;1;4;65.255274953;3;3;2;2;2;;;2;
7730036;5;1;5;65.255274953;3;3;2;2;2;;;2;
7730046;5;1;5;56.515437924;2;6;2;2;2;;;2;
7730049;5;1;5;44.896032173;5;3;2;2;2;;;1;4
7730058;3;1;3;39.042719965;1;3;2;2;2;;;1;1
7730061;7;1;7;66.682320972;1;3;2;2;2;;;2;
7730061;8;1;8;66.682320972;1;3;2;2;2;;;2;
7730074;4;1;4;76.311125454;1;6;2;2;2;;;1;1
7730074;6;1;6;76.311125454;5;6;2;2;2;;;2;
7730085;5;1;5;64.930413568;2;3;2;2;2;;;2;
7730088;5;1;5;64.281421369;1;3;2;2;2;;;2;
7730090;2;1;2;34.910128773;1;3;2;2;2;;;1;1
7730091;3;1;3;38.317794559;2;3;2;2;2;;;2;
7730093;2;1;2;54.055720324;1;3;2;2;2;;;1;2
7730099;3;1;3;68.522645206;1;3;2;2;2;;;2;
7730105;3;1;3;62.468351944;1;3;2;2;2;;;2;
7730108;3;1;3;88.952945213;2;6;2;2;2;;;2;
7730119;3;1;3;54.818116164;1;3;2;2;2;;;2;
7730129;2;1;2;28.25544717;1;3;2;2;2;;;2;
7730134;3;1;3;43.247320577;2;3;2;2;2;;;1;3
7730135;4;1;4;47.609842447;1;3;2;2;2;;;1;2
7730145;3;1;3;47.897243199;2;3;2;2;2;;;2;
7730146;3;1;3;62.293313823;1;3;2;2;2;;;1;8
7730146;4;1;4;62.293313823;1;3;2;2;2;;;2;
7730147;4;1;4;50.014379945;4;3;2;2;2;;;2;
7730149;3;1;3;44.426444231;2;3;2;2;2;;;2;
7730151;3;1;3;54.237773431;3;3;2;2;2;;;2;
7730153;5;1;5;79.528650972;5;3;2;2;2;;;1;8
7730159;4;1;4;79.328655685;1;6;2;2;2;;;1;2
7730159;5;1;5;79.328655685;1;6;2;2;2;;;2;
7730168;3;1;3;53.064737985;1;3;2;2;2;;;2;
7730173;4;1;4;69.856862785;1;4;2;2;2;;;2;
7730184;5;1;5;71.833651476;1;6;2;2;2;;;2;
7730189;4;1;4;74.824065685;1;6;2;2;2;;;2;
7730228;2;1;2;95.594040151;1;3;2;2;2;;;2;
7730228;3;1;3;95.594040151;1;6;2;2;2;;;2;
7730230;3;1;3;62.794728765;1;3;2;2;2;;;2;
7730234;3;1;3;90.536936483;2;3;2;2;2;;;2;
7730252;3;1;3;76.027065042;1;3;2;2;2;;;1;10
7730266;4;1;4;25.516224597;2;3;2;2;2;;;1;6
7730266;5;1;5;25.516224597;2;3;2;2;2;;;2;
7730266;6;1;6;25.516224597;2;3;2;2;2;;;2;
7730269;4;1;4;5.7411505343;4;3;2;2;2;;;1;4
7730269;5;1;5;5.7411505343;2;3;2;2;2;;;2;
7730271;3;1;3;20.306533024;1;3;2;2;2;;;1;5
7730284;3;1;3;40.906654671;2;3;2;2;2;;;1;6
7730285;3;1;3;41.019828244;1;3;2;2;2;;;1;3
7730286;3;1;3;34.088878892;1;3;2;2;2;;;1;4
7730287;4;1;4;42.196602815;2;3;2;2;2;;;2;
7730292;4;1;4;6.3790561492;2;3;2;2;2;;;1;14
7730304;3;1;3;9.3595605656;2;3;2;2;2;;;1;14
7730304;4;1;4;9.3595605656;2;6;2;2;2;;;2;
7730312;4;1;4;42.309776389;2;3;2;2;2;;;1;7
7730318;3;1;3;34.183190203;2;3;2;2;2;;;2;
7730385;3;1;3;35.997830902;2;3;2;2;2;;;2;
7730418;2;1;2;38.526624557;2;6;2;2;2;;;1;10
7730490;3;1;3;1521.7486597;3;3;2;2;2;;;1;2
7730494;3;1;3;1081.2091464;1;3;2;2;2;;;1;3
7730499;3;1;3;1694.9561494;2;3;2;2;2;;;1;4
7730499;4;1;4;1694.9561494;2;3;2;2;2;;;2;
7730504;4;1;4;1218.977513;4;3;2;2;2;;;1;12
7730505;2;1;2;785.33186885;1;3;2;2;2;;;1;8
7730515;3;1;3;952.02409072;3;3;2;2;2;;;1;6
7730517;2;1;2;673.14160187;2;3;2;2;2;;;1;1
7730546;4;1;4;1148.9300989;4;6;2;2;2;;;2;
7730552;3;1;3;1090.5003221;3;3;2;2;2;;;2;
7730628;4;1;4;205.71313094;1;3;2;2;2;;;2;
7730631;4;1;4;281.53732669;2;3;2;2;2;;;1;3
7730640;3;1;3;319.14907622;3;3;2;2;2;;;1;1
7730640;4;1;4;319.14907622;4;3;2;2;2;;;1;1
7730643;3;1;3;108.130977;1;3;2;2;2;;;1;4
7730653;2;1;2;184.79946236;2;3;2;2;2;;;1;1
7730656;2;1;2;291.53515542;2;3;2;2;2;;;1;2
7730661;3;1;3;202.01194104;2;3;2;2;2;;;1;5
7730661;4;1;4;202.01194104;2;3;2;2;2;;;1;3
7730683;3;1;3;40.206400463;1;3;2;2;2;;;2;
7730691;5;1;5;34.934421218;2;3;2;2;2;;;2;
7730695;3;1;3;37.505335545;1;3;2;2;2;;;2;
7730697;3;1;3;42.792017166;2;6;2;2;2;;;2;
7730703;3;1;3;35.386548654;2;3;2;2;2;;;2;
7730703;4;1;4;35.386548654;2;3;2;2;2;;;2;
7730718;2;1;2;21.547363085;1;3;2;2;2;;;2;
7730746;3;1;3;122.98760839;3;3;2;2;2;;;1;2
7730749;3;1;3;545.52645142;3;3;2;2;2;;;1;2
7730753;3;1;3;720.28117448;3;3;2;2;2;;;1;4
7730753;4;1;4;720.28117448;4;3;2;2;2;;;1;2
7730764;3;1;3;329.10451103;2;6;2;2;2;;;2;
7730765;3;1;3;269.28934377;3;3;2;2;2;;;2;
7730770;3;1;3;235.56848223;3;3;2;2;2;;;2;
7730774;3;1;3;599.35351439;3;3;2;2;2;;;2;
7730778;3;1;3;288.99463718;3;3;2;2;2;;;2;
7730778;4;1;4;288.99463718;4;3;2;2;2;;;2;
7730820;2;1;2;91.134554154;1;3;2;2;2;;;2;
7730827;3;1;3;334.13478162;1;4;2;2;2;;;2;
7730831;4;1;4;376.06161801;4;3;2;2;2;;;1;1
7730836;4;1;4;469.68053228;2;3;2;2;2;;;1;3
7730838;4;1;4;384.60847297;2;3;2;2;2;;;2;
7730845;2;1;2;243.51400074;1;3;2;2;2;;;1;1
7730849;4;1;4;418.11628473;2;3;2;2;2;;;2;
7730852;3;1;3;322.07720181;2;3;2;2;2;;;1;2
7730857;3;1;3;231.29750449;2;3;2;2;2;;;2;
7730874;3;1;3;208.44409439;1;3;2;2;2;;;1;2
7730892;4;1;4;149.74057518;4;3;2;2;2;;;2;
7730897;3;1;3;49.39791326;3;3;2;2;2;;;2;
7730899;3;1;3;1134.574406;3;3;2;2;2;;;2;
7730901;4;1;4;68.84904646;4;3;2;2;2;;;1;4
7730906;2;1;2;56.499160851;2;3;2;2;2;;;2;
7730908;4;1;4;150.28465564;4;3;2;2;2;;;1;2
7730908;5;1;5;150.28465564;5;3;2;2;2;;;2;
7730908;6;1;6;150.28465564;6;6;2;2;2;;;2;
7730914;3;1;3;81.598251156;3;3;2;2;2;;;1;4
7730915;3;1;3;81.93780597;3;4;2;2;2;;;1;3
7730915;4;1;4;81.93780597;4;3;2;2;2;;;1;3
7730915;5;1;5;81.93780597;5;3;2;2;2;;;1;3
7730916;4;1;4;53.933404564;4;3;2;2;2;;;2;
7730921;3;1;3;604.31458749;3;3;2;2;2;;;2;
7730921;4;1;4;604.31458749;4;3;2;2;2;;;2;
7730934;2;1;2;338.60255448;2;3;2;2;2;;;1;4
7730940;3;1;3;318.38029465;3;3;2;2;2;;;1;6
7730940;4;1;4;318.38029465;4;3;2;2;2;;;2;
7730950;6;1;6;370.29961372;6;3;2;2;2;;;2;
7730953;2;1;2;468.24371989;2;3;2;2;2;;;2;
7730957;2;1;2;271.61130522;2;3;2;2;2;;;1;5
7730970;2;1;2;319.74106973;2;3;2;2;2;;;2;
7730975;3;1;3;203.02630828;3;3;2;2;2;;;1;5
7730976;3;1;3;298.93173334;3;4;2;2;2;;;1;2
7730978;3;1;3;208.85566213;3;3;2;2;2;;;1;6
7730983;3;1;3;424.05969128;3;4;2;2;2;;;1;6
7730983;4;1;4;424.05969128;4;4;2;2;2;;;1;5
7730983;5;1;5;424.05969128;4;4;2;2;2;;;1;4
7730992;3;1;3;302.85598047;3;3;2;2;2;;;2;
7730995;5;1;5;330.55726145;5;3;2;2;2;;;2;
7730997;2;1;2;171.81036046;2;3;2;2;2;;;2;
7730997;3;1;3;171.81036046;3;3;2;2;2;;;2;
7731003;3;1;3;158.75882049;3;3;2;2;2;;;1;6
7731015;3;1;3;106.58126128;3;3;2;2;2;;;2;
7731022;3;1;3;83.753033379;2;3;2;2;2;;;2;
7731037;3;1;3;64.029801116;3;3;2;2;2;;;2;
7731038;3;1;3;76.114291813;2;3;2;2;2;;;2;
7731040;3;1;3;117.22980215;2;3;2;2;2;;;2;
7731045;3;1;3;145.85353946;1;3;2;2;2;;;2;
7731047;3;1;3;139.82116198;1;3;2;2;2;;;2;
7731047;4;1;4;139.82116198;1;3;2;2;2;;;2;
7731058;3;1;3;83.753033379;3;3;2;2;2;;;2;
7731077;4;1;4;56.567066315;4;3;2;2;2;;;2;
7731079;2;1;2;28.939413842;1;3;2;2;2;;;1;3
7731082;2;1;2;38.642455653;1;3;2;2;2;;;2;
7731083;4;1;4;78.348155715;2;3;2;2;2;;;2;
7731085;4;1;4;77.808007453;4;3;2;2;2;;;2;
7731094;2;1;2;53.999758748;1;3;2;2;2;;;1;5
7731095;3;1;3;97.708634161;3;3;2;2;2;;;2;
7731095;4;1;4;97.708634161;4;6;2;2;2;;;2;
7731098;3;1;3;100.29561622;2;3;2;2;2;;;1;5
7731110;5;1;5;146.11099252;5;3;2;2;2;;;2;
7731121;4;1;4;285.59548109;4;3;2;2;2;;;1;2
7731137;3;1;3;15.089407673;3;3;2;2;2;;;1;2
7731149;3;1;3;25.339194057;3;3;2;2;2;;;1;1
7731156;2;1;2;24.010539997;2;3;2;2;2;;;1;2
7731156;3;1;3;24.010539997;3;3;2;2;2;;;2;
7731157;2;1;2;16.870562845;1;4;2;2;2;;;1;5
7731159;3;1;3;37.591912441;3;3;2;2;2;;;2;
7731159;4;1;4;37.591912441;4;3;2;2;2;;;2;
7731159;3;2;3;37.591912441;3;3;2;2;2;;;2;
7731160;2;1;2;15.768147541;2;3;2;2;2;;;1;1
7731160;4;1;4;15.768147541;4;3;2;2;2;;;1;1
7731162;3;1;3;33.196666834;3;6;2;2;2;;;2;
7731162;5;1;5;33.196666834;5;3;2;2;2;;;2;
7731163;7;1;7;45.28768473;7;3;2;2;2;;;1;1
7731163;8;1;8;45.28768473;8;3;2;2;2;;;2;
7731164;3;1;3;33.612688033;3;4;2;2;2;;;1;2
7731166;3;1;3;26.973054959;3;3;2;2;2;;;1;3
7731167;3;1;3;43.159307879;3;3;2;2;2;;;2;
7731168;3;1;3;27.157929725;3;3;2;2;2;;;2;
7731172;4;1;4;32.735557117;4;3;2;2;2;;;1;3
7731176;3;1;3;21.694947124;3;3;2;2;2;;;1;2
7731194;4;1;4;33.566880422;4;3;2;2;2;;;2;
7731195;6;1;6;27.303995667;6;3;2;2;2;;;1;2
7731244;3;1;3;77.365682175;3;3;2;2;2;;;2;
7731288;4;1;4;93.70132317;4;3;2;2;2;;;2;
7731288;5;1;5;93.70132317;5;6;2;2;2;;;2;
7731322;5;1;5;79.270182336;5;3;2;2;2;;;2;
7731345;2;1;2;92.973846401;2;3;2;2;2;;;2;
7731347;4;1;4;101.50841795;4;3;2;2;2;;;2;
7731365;4;1;4;107.62214769;4;3;2;2;2;;;2;
7731370;4;1;4;82.682871028;1;6;2;2;2;;;1;3
7731370;5;1;5;82.682871028;1;6;2;2;2;;;2;
7731385;2;1;2;38.067527672;2;3;2;2;2;;;1;2
7731385;3;1;3;38.067527672;3;3;2;2;2;;;2;
7731420;7;1;7;264.78439166;1;3;2;2;2;;;2;
7731420;8;1;8;264.78439166;1;3;2;2;2;;;2;
7731424;4;1;4;173.22995023;4;3;2;2;2;;;2;
7731424;6;1;6;173.22995023;6;3;2;2;2;;;2;
7731425;3;1;3;303.29511513;2;3;2;2;2;;;2;
7731428;3;1;3;265.93802175;2;3;2;2;2;;;2;
7731430;3;1;3;340.6522085;3;3;2;2;2;;;2;
7731433;6;1;6;138.21832387;3;3;2;2;2;;;2;
7731434;8;1;8;115.76544951;1;3;2;2;2;;;2;
7731436;3;1;3;297.07554373;1;3;2;2;2;;;2;
7731437;6;1;6;115.76544951;5;4;2;2;2;;;1;20
7731437;7;1;7;115.76544951;5;4;2;2;2;;;2;
7731441;4;1;4;227.31640797;2;3;2;2;2;;;2;
7731444;8;1;8;130.78225806;6;3;2;2;2;;;2;
7731444;9;1;9;130.78225806;6;3;2;2;2;;;2;
7731449;4;1;4;258.48685087;4;3;2;2;2;;;2;
7731456;2;1;2;193.30690724;1;3;2;2;2;;;2;
7731456;3;1;3;193.30690724;1;3;2;2;2;;;2;
7731457;4;1;4;131.8809901;3;3;2;2;2;;;2;
7731463;3;1;3;331.02478534;1;3;2;2;2;;;2;
7731463;4;1;4;331.02478534;1;4;2;2;2;;;2;
7731464;5;1;5;127.34199446;4;3;2;2;2;;;2;
7731464;6;1;6;127.34199446;4;6;2;2;2;;;2;
7731465;5;1;5;148.52860191;5;3;2;2;2;;;2;
7731466;3;1;3;313.15020843;2;3;2;2;2;;;2;
7731469;6;1;6;115.76544951;6;3;2;2;2;;;2;
7731477;3;1;3;275.82551441;2;3;2;2;2;;;2;
7731477;4;1;4;275.82551441;2;3;2;2;2;;;2;
7731485;3;1;3;315.14786725;1;3;2;2;2;;;2;
7731497;2;1;2;221.39538709;1;3;2;2;2;;;2;
7731503;4;1;4;396.09846515;2;3;2;2;2;;;2;
7731518;7;1;7;216.9718937;7;3;2;2;2;;;2;
7731522;3;1;3;248.17315393;2;3;2;2;2;;;2;
7731534;5;1;5;125.77419378;5;3;2;2;2;;;1;14
7731535;4;1;4;147.41178236;2;3;2;2;2;;;2;
7731538;4;1;4;163.79086929;2;3;2;2;2;;;2;
7731542;4;1;4;88.51691106;2;3;2;2;2;;;2;
7731551;3;1;3;384.67633693;1;3;2;2;2;;;2;
7731555;3;1;3;426.91520511;2;3;2;2;2;;;1;2
7731557;4;1;4;463.05242969;4;3;2;2;2;;;1;7
7731560;3;1;3;736.03557869;3;3;2;2;2;;;2;
7731561;3;1;3;211.61982388;3;3;2;2;2;;;1;7
7731567;3;1;3;133.91555948;3;3;2;2;2;;;1;10
7731568;4;1;4;233.54181214;4;3;2;2;2;;;1;7
7731568;5;1;5;233.54181214;5;3;2;2;2;;;1;2
7731570;3;1;3;478.82394867;3;3;2;2;2;;;1;3
7731574;4;1;4;349.3016908;4;3;2;2;2;;;2;
7731577;3;1;3;583.44122005;3;3;2;2;2;;;2;
7731581;4;1;4;278.88046282;4;3;2;2;2;;;1;4
7731584;3;1;3;322.15306387;3;6;2;2;2;;;1;14
7731585;4;1;4;295.41981919;4;3;2;2;2;;;2;
7731585;5;1;5;295.41981919;5;3;2;2;2;;;2;
7731586;4;1;4;317.30720344;4;6;2;2;2;;;2;
7731587;2;1;2;392.55501258;2;3;2;2;2;;;2;
7731588;3;1;3;275.96402637;3;3;2;2;2;;;1;3
7731589;3;1;3;319.87221963;3;3;2;2;2;;;1;10
7731591;2;1;2;243.06863095;2;3;2;2;2;;;2;
7731605;2;1;2;211.92809728;2;3;2;2;2;;;2;
7731679;8;1;8;23.551552588;1;3;2;2;2;;;2;
7731696;4;1;4;5.607512521;1;3;2;2;2;;;2;
7731724;3;1;3;13.87247163;1;3;2;2;2;;;2;
7731724;4;1;4;13.87247163;1;3;2;2;2;;;2;
7731731;3;1;3;13.87247163;1;3;2;2;2;;;2;
7731735;3;1;3;5.607512521;1;3;2;2;2;;;2;
7731750;2;1;2;15.413857366;1;3;2;2;2;;;1;5
7731759;3;1;3;35.934290123;1;3;2;2;2;;;1;6
7731762;2;1;2;13.87247163;1;3;2;2;2;;;2;
7731767;2;1;2;6.038859638;1;3;2;2;2;;;2;
7731768;4;1;4;6.038859638;1;3;2;2;2;;;1;5
7731769;5;1;5;6.038859638;1;3;2;2;2;;;2;
7732229;2;1;2;52.103514005;2;6;2;2;2;;;2;
7732240;3;1;3;54.280880829;1;3;2;2;2;;;2;
7732253;4;1;4;52.508064779;2;3;2;2;2;;;2;
7732291;3;1;3;45.929976086;1;3;2;2;2;;;2;
7732299;4;1;4;59.052120039;1;3;2;2;2;;;2;
7732301;3;1;3;62.027064434;2;3;2;2;2;;;2;
7732301;4;1;4;62.027064434;4;3;2;2;2;;;2;
7732318;5;1;5;90.406113332;2;3;2;2;2;;;2;
7732318;6;1;6;90.406113332;2;3;2;2;2;;;2;
7732320;6;1;6;71.979478032;6;3;2;2;2;;;1;3
7732329;2;1;2;96.622291639;2;3;2;2;2;;;1;5
7732331;4;1;4;118.3453156;1;3;2;2;2;;;2;
7732334;3;1;3;116.18788654;3;3;2;2;2;;;1;14
7732346;3;1;3;213.10237878;2;3;2;2;2;;;1;2
7732364;7;1;7;236.20839741;1;4;2;2;2;;;2;
7732364;8;1;8;236.20839741;1;4;2;2;2;;;2;
7732372;6;1;6;196.58680057;5;3;2;2;2;;;2;
7732372;2;2;2;196.58680057;1;3;2;2;2;;;1;5
7732374;5;1;5;202.06885438;4;3;2;2;2;;;1;1
7732375;6;1;6;201.05493152;1;6;2;2;2;;;1;3
7732375;7;1;7;201.05493152;1;3;2;2;2;;;2;
7732383;3;1;3;261.92005734;1;3;2;2;2;;;2;
7732391;4;1;4;273.77133848;3;3;2;2;2;;;2;
7732392;3;1;3;301.36451954;1;3;2;2;2;;;2;
7732397;2;1;2;196.44309762;1;6;2;2;2;;;1;2
7732401;3;1;3;83.317184731;1;3;2;2;2;;;1;1
7732401;6;1;6;83.317184731;4;4;2;2;2;;;2;
7732408;3;1;3;195.36594621;2;3;2;2;2;;;1;1
7732408;4;1;4;195.36594621;2;3;2;2;2;;;1;1
7732410;3;1;3;321.67981189;2;3;2;2;2;;;1;5
7732410;4;1;4;321.67981189;2;3;2;2;2;;;2;
7732411;4;1;4;257.61775932;2;3;2;2;2;;;1;1
7732412;2;1;2;130.11444773;1;3;2;2;2;;;1;1
7732416;4;1;4;211.69563221;3;3;2;2;2;;;2;
7732417;6;1;6;192.82858785;4;4;2;2;2;;;2;
7732419;6;1;6;239.33562557;4;3;2;2;2;;;1;5
7732425;4;1;4;248.73806363;1;3;2;2;2;;;1;2
7732425;5;1;5;248.73806363;2;3;2;2;2;;;2;
7732426;4;1;4;278.57108372;1;3;2;2;2;;;2;
7732427;3;1;3;219.93340827;2;3;2;2;2;;;1;30
7732427;4;1;4;219.93340827;2;3;2;2;2;;;2;
7732427;6;1;6;219.93340827;2;3;2;2;2;;;2;
7732430;3;1;3;126.37399083;1;3;2;2;2;;;2;
7732430;6;1;6;126.37399083;4;3;2;2;2;;;2;
7732430;7;1;7;126.37399083;4;3;2;2;2;;;2;
7732433;2;1;2;216.54766507;1;3;2;2;2;;;2;
7732436;4;1;4;309.52342635;2;3;2;2;2;;;2;
7732439;2;1;2;296.35583788;1;3;2;2;2;;;1;4
7732441;4;1;4;179.94749636;1;3;2;2;2;;;2;
7732447;6;1;6;283.24016137;1;3;2;2;2;;;2;
7732460;5;1;5;318.38629305;4;3;2;2;2;;;2;
7732481;4;1;4;166.15053221;1;3;2;2;2;;;1;1
7732483;3;1;3;214.45320792;1;6;2;2;2;;;1;2
7732501;3;1;3;254.52938076;1;3;2;2;2;;;2;
7732529;3;1;3;157.03849661;1;3;2;2;2;;;2;
7732529;4;1;4;157.03849661;1;3;2;2;2;;;2;
7732564;2;1;2;190.73866085;1;3;2;2;2;;;2;
7732570;2;1;2;218.22566244;1;3;2;2;2;;;2;
7732583;2;1;2;171.66479476;1;3;2;2;2;;;1;1
7732606;2;1;2;242.47295827;1;3;2;2;2;;;2;
7732617;3;1;3;276.1131659;3;3;2;2;2;;;1;3
