DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P8692S3A1
7733743;2;1;1;2385.7837002;2
7733754;1;1;1;2366.3362775;1
7733754;2;1;1;2366.3362775;2
7733796;1;1;1;152.66564432;1
7733796;2;1;1;152.66564432;2
7733801;1;1;1;189.27414387;1
7733801;2;1;1;189.27414387;2
7733833;1;1;1;914.03910865;1
7733833;2;1;1;914.03910865;2
7733836;1;1;1;902.19458168;1
7733836;2;1;1;902.19458168;2
7733859;1;1;1;1185.1165031;1
7733859;2;1;1;1185.1165031;2
7733866;1;1;1;407.78777361;1
7733866;2;1;1;407.78777361;2
7733873;1;1;1;553.58821313;1
7733873;2;1;1;553.58821313;2
7733879;1;1;1;435.43774661;1
7733879;2;1;1;435.43774661;2
7733881;1;1;1;435.43774661;1
7733881;2;1;1;435.43774661;2
7733884;1;1;1;315.46179467;1
7733884;2;1;1;315.46179467;2
7733892;1;1;1;321.2126864;1
7733892;2;1;1;321.2126864;2
7733952;1;1;1;906.37583649;1
7733952;2;1;1;906.37583649;2
7733962;1;1;1;642.134018;1
7733962;2;1;1;642.134018;2
7733962;3;1;1;642.134018;3
7733973;1;1;1;788.57648315;1
7733973;2;1;1;788.57648315;2
7734081;1;1;1;488.65214739;1
7734081;2;1;1;488.65214739;2
7734155;1;1;1;244.87154018;1
7734155;2;1;1;244.87154018;2
7734232;1;1;1;1489.9228433;1
7734232;2;1;1;1489.9228433;2
7734234;1;1;1;1133.5931196;1
7734234;2;1;1;1133.5931196;2
7734243;1;1;1;1515.2523031;1
7734243;2;1;1;1515.2523031;2
7734256;1;1;1;1194.8574502;2
7734256;2;1;1;1194.8574502;3
7734256;3;1;1;1194.8574502;4
7734264;1;1;1;1801.8478423;1
7734264;2;1;1;1801.8478423;2
7734265;1;1;1;1704.658841;1
7734265;2;1;1;1704.658841;2
7734304;1;1;1;1125.1590204;1
7734304;2;1;1;1125.1590204;2
7734312;1;1;1;2063.3829638;1
7734312;2;1;1;2063.3829638;2
7734320;1;1;1;2023.4576235;1
7734320;2;1;1;2023.4576235;2
7734338;1;1;1;1762.7182238;1
7734338;2;1;1;1762.7182238;2
7734351;1;1;1;1772.7262488;1
7734351;2;1;1;1772.7262488;2
7734351;3;1;1;1772.7262488;3
7734351;4;1;1;1772.7262488;4
7734352;1;1;1;1449.5700632;1
7734352;2;1;1;1449.5700632;2
7734354;1;1;1;1491.4099827;2
7734354;2;1;1;1491.4099827;3
7734357;1;1;1;1586.4464014;1
7734357;2;1;1;1586.4464014;4
7734359;1;1;1;1712.7848584;1
7734359;2;1;1;1712.7848584;2
7734375;1;1;1;1548.3919407;1
7734375;2;1;1;1548.3919407;2
7734382;1;1;1;1755.001921;1
7734382;2;1;1;1755.001921;2
7734389;1;1;1;1907.443863;1
7734389;2;1;1;1907.443863;3
7734391;1;1;1;1513.1634002;1
7734391;2;1;1;1513.1634002;2
7734398;1;1;1;928.76988127;1
7734398;2;1;1;928.76988127;2
7734400;1;1;1;1704.658841;1
7734400;2;1;1;1704.658841;2
7734406;1;1;1;1910.463366;1
7734406;2;1;1;1910.463366;2
7734409;1;1;1;2252.3098029;1
7734409;2;1;1;2252.3098029;2
7734413;1;1;1;1512.3965638;1
7734413;2;1;1;1512.3965638;2
7734422;1;1;1;1610.2521773;1
7734422;2;1;1;1610.2521773;2
7734422;3;1;1;1610.2521773;3
7734433;1;1;1;1370.2278867;1
7734433;2;1;1;1370.2278867;2
7734460;1;1;1;1772.7262488;2
7734460;2;1;1;1772.7262488;3
7734470;1;1;1;1847.2586215;1
7734470;2;1;1;1847.2586215;2
7734490;1;1;1;1495.7161002;1
7734490;2;1;1;1495.7161002;2
7734496;1;1;1;1170.5846311;1
7734496;2;1;1;1170.5846311;2
7734504;1;1;1;2516.2998547;1
7734504;2;1;1;2516.2998547;2
7734509;1;1;1;1084.7828988;1
7734509;2;1;1;1084.7828988;2
7734519;1;1;1;1904.3602541;1
7734519;2;1;1;1904.3602541;2
7734520;1;1;1;1549.6898555;1
7734520;2;1;1;1549.6898555;2
7734521;1;1;1;1368.2158025;1
7734521;2;1;1;1368.2158025;2
7734531;1;1;1;1549.6898555;1
7734531;2;1;1;1549.6898555;2
7734532;1;1;1;1734.0398755;1
7734532;2;1;1;1734.0398755;2
7734538;1;1;1;1526.2828621;2
7734538;2;1;1;1526.2828621;3
7734544;1;1;1;1009.0389772;1
7734544;2;1;1;1009.0389772;2
7734547;1;1;1;1615.3733882;1
7734547;2;1;1;1615.3733882;2
7734550;1;1;1;1315.1960033;1
7734550;2;1;1;1315.1960033;2
7734552;1;1;1;1258.8127203;1
7734552;2;1;1;1258.8127203;2
7734555;1;1;1;1725.7066993;1
7734555;2;1;1;1725.7066993;2
7734568;1;1;1;1555.7434919;1
7734568;2;1;1;1555.7434919;2
7734575;1;1;1;1136.4392274;1
7734575;2;1;1;1136.4392274;2
7734584;1;1;1;1003.3582552;1
7734584;2;1;1;1003.3582552;2
7734595;1;1;1;1363.635576;1
7734595;2;1;1;1363.635576;2
7734596;1;1;1;1308.6489211;1
7734596;2;1;1;1308.6489211;2
7734603;1;1;1;1269.3336008;1
7734603;2;1;1;1269.3336008;2
7734619;1;1;1;1597.8765734;1
7734619;2;1;1;1597.8765734;2
7734620;1;1;1;1157.6010204;1
7734620;2;1;1;1157.6010204;2
7734672;1;1;1;1505.0373828;1
7734672;2;1;1;1505.0373828;2
7734682;1;1;1;1643.9199192;1
7734682;2;1;1;1643.9199192;2
7734700;1;1;1;1549.6898555;1
7734700;2;1;1;1549.6898555;2
7734710;1;1;1;1594.1003666;1
7734710;2;1;1;1594.1003666;2
7734713;1;1;1;1382.4473132;1
7734713;2;1;1;1382.4473132;2
7734716;1;1;1;1381.6200438;1
7734716;2;1;1;1381.6200438;2
7734721;1;1;1;1801.8478423;1
7734721;2;1;1;1801.8478423;2
7734732;1;1;1;1704.658841;1
7734732;2;1;1;1704.658841;2
7734737;1;1;1;1657.122203;1
7734737;2;1;1;1657.122203;2
7734737;3;1;1;1657.122203;3
7734740;1;1;1;1549.6898555;1
7734740;2;1;1;1549.6898555;2
7734745;1;1;1;1499.0874415;1
7734745;2;1;1;1499.0874415;2
7734751;1;1;1;1801.8478423;1
7734751;2;1;1;1801.8478423;2
7734752;1;1;1;1899.7275603;1
7734752;2;1;1;1899.7275603;2
7734768;1;1;1;1786.7333028;1
7734768;2;1;1;1786.7333028;2
7734768;3;1;1;1786.7333028;3
7734859;1;1;1;14.595126339;1
7734859;2;1;1;14.595126339;2
7734861;1;1;1;7.0701195105;1
7734861;2;1;1;7.0701195105;2
7734897;1;1;1;4.9517654709;1
7734897;2;1;1;4.9517654709;2
7734915;1;1;1;11.214722282;1
7734915;2;1;1;11.214722282;2
7735041;1;1;1;5.001783304;1
7735041;2;1;1;5.001783304;2
7735080;1;1;1;7.0701195105;1
7735080;2;1;1;7.0701195105;2
7735120;1;1;1;6.571741739;1
7735120;2;1;1;6.571741739;2
7735123;1;1;1;5.5019616344;1
7735123;2;1;1;5.5019616344;2
7735196;1;1;1;37.173542183;1
7735196;2;1;1;37.173542183;2
7735197;1;1;1;13.71037059;1
7735197;2;1;1;13.71037059;2
7735205;1;1;1;684.26048175;2
7735205;2;1;1;684.26048175;1
7735206;1;1;1;645.58781253;1
7735206;2;1;1;645.58781253;3
7735208;1;1;1;609.11909569;1
7735208;2;1;1;609.11909569;2
7735209;1;1;1;657.30574084;1
7735209;2;1;1;657.30574084;2
7735212;1;1;1;575.94072218;1
7735212;2;1;1;575.94072218;2
7735225;1;1;1;516.24075243;2
7735225;2;1;1;516.24075243;3
7735228;1;1;1;471.45063768;1
7735228;2;1;1;471.45063768;2
7735244;1;1;1;627.53067822;1
7735244;2;1;1;627.53067822;2
7735248;1;1;1;636.07383661;1
7735248;2;1;1;636.07383661;2
7735271;1;1;1;724.13250949;1
7735271;2;1;1;724.13250949;2
7735274;1;1;1;471.45063768;1
7735274;2;1;1;471.45063768;2
7735279;1;1;1;28.514591791;1
7735279;2;1;1;28.514591791;2
7735281;1;1;1;506.7267765;1
7735281;2;1;1;506.7267765;2
7735292;1;1;1;27.782521509;1
7735292;2;1;1;27.782521509;2
7735298;1;1;1;733.67311183;1
7735298;2;1;1;733.67311183;2
7735300;1;1;1;471.45063768;1
7735300;2;1;1;471.45063768;2
7735310;1;1;1;39.054969761;1
7735310;2;1;1;39.054969761;2
7735322;1;1;1;656.13776824;1
7735322;2;1;1;656.13776824;2
7735323;1;1;1;745.36441372;1
7735323;2;1;1;745.36441372;2
7735324;1;1;1;842.96368895;1
7735324;2;1;1;842.96368895;2
7735346;1;1;1;588.44552156;1
7735346;2;1;1;588.44552156;2
7735346;3;1;1;588.44552156;3
7735346;4;1;1;588.44552156;4
7735358;1;1;1;195.62762382;1
7735358;2;1;1;195.62762382;2
7735387;1;1;1;88.312624971;1
7735387;2;1;1;88.312624971;2
7735400;1;1;1;140.7618547;1
7735400;2;1;1;140.7618547;2
7735449;1;1;1;150.10725812;1
7735449;2;1;1;150.10725812;2
7735457;1;1;1;150.10725812;1
7735457;2;1;1;150.10725812;2
7735485;1;1;1;145.61386494;1
7735485;2;1;1;145.61386494;2
7735500;1;1;1;180.12870975;1
7735500;2;1;1;180.12870975;2
7735502;1;1;1;295.69348934;1
7735502;2;1;1;295.69348934;2
7735564;1;1;1;168.90598178;1
7735564;2;1;1;168.90598178;2
7735569;1;1;1;147.82176688;1
7735569;2;1;1;147.82176688;2
7735575;1;1;1;197.34773146;1
7735575;2;1;1;197.34773146;2
7735592;1;1;1;325.55377475;1
7735592;2;1;1;325.55377475;2
7735609;1;1;1;332.3612962;1
7735609;2;1;1;332.3612962;2
7735644;1;1;1;422.67139253;1
7735644;2;1;1;422.67139253;2
7735652;1;1;1;209.98806742;1
7735652;2;1;1;209.98806742;2
7735661;1;1;1;1227.0127561;1
7735661;2;1;1;1227.0127561;2
7735671;1;1;1;1166.4128132;1
7735671;2;1;1;1166.4128132;2
7735674;1;1;1;1227.0127561;1
7735674;2;1;1;1227.0127561;2
7735691;1;1;1;181.09849766;1
7735691;2;1;1;181.09849766;2
7735693;1;1;1;70.059378428;1
7735693;2;1;1;70.059378428;2
7735724;1;1;1;87.614841233;1
7735724;2;1;1;87.614841233;2
7735724;3;1;1;87.614841233;3
7735724;4;1;1;87.614841233;4
7735759;1;1;1;166.11273128;1
7735759;2;1;1;166.11273128;2
7735761;1;1;1;172.64039296;1
7735761;2;1;1;172.64039296;2
7735766;1;1;1;172.64039296;1
7735766;2;1;1;172.64039296;2
7735775;1;1;1;153.51034631;1
7735775;2;1;1;153.51034631;2
7735782;1;1;1;201.8136346;1
7735782;2;1;1;201.8136346;2
7735790;1;1;1;162.60850545;1
7735790;2;1;1;162.60850545;2
7735797;1;1;1;144.6302823;1
7735797;2;1;1;144.6302823;2
7735804;1;1;1;293.49662217;1
7735804;2;1;1;293.49662217;2
7735808;1;1;1;140.08120273;1
7735808;2;1;1;140.08120273;2
7735810;1;1;1;293.49662217;1
7735810;2;1;1;293.49662217;2
7735812;1;1;1;293.49662217;1
7735812;2;1;1;293.49662217;2
7735814;1;1;1;230.48154969;1
7735814;2;1;1;230.48154969;2
7735831;1;1;1;119.71454708;1
7735831;2;1;1;119.71454708;2
7735864;1;1;1;390.71095571;1
7735864;2;1;1;390.71095571;2
7735884;1;1;1;293.49662217;1
7735884;2;1;1;293.49662217;2
7735891;1;1;1;762.1367664;1
7735891;2;1;1;762.1367664;2
7735892;1;1;1;216.49499878;1
7735892;2;1;1;216.49499878;2
7735893;1;1;1;762.1367664;1
7735893;2;1;1;762.1367664;2
7735893;3;1;1;762.1367664;3
7735896;1;1;1;793.39040957;2
7735896;2;1;1;793.39040957;3
7735900;1;1;1;1044.3384793;1
7735900;2;1;1;1044.3384793;2
7735918;1;1;1;719.29260363;1
7735918;2;1;1;719.29260363;2
7735920;1;1;1;719.29260363;1
7735920;2;1;1;719.29260363;2
7735930;1;1;1;878.71320662;1
7735930;2;1;1;878.71320662;2
7735967;1;1;1;736.86998402;1
7735967;2;1;1;736.86998402;2
7735985;1;1;1;607.18839556;1
7735985;2;1;1;607.18839556;2
7736032;1;1;1;35.43445407;1
7736032;2;1;1;35.43445407;2
7736039;1;1;1;518.65124537;1
7736039;2;1;1;518.65124537;2
7736041;1;1;1;695.46556462;1
7736041;2;1;1;695.46556462;2
7736061;1;1;1;45.290812821;1
7736061;2;1;1;45.290812821;2
7736075;1;1;1;304.56643249;1
7736075;2;1;1;304.56643249;2
7736081;1;1;1;143.11109658;1
7736081;2;1;1;143.11109658;2
7736088;1;1;1;374.01213674;1
7736088;2;1;1;374.01213674;2
7736099;1;1;1;471.91820826;1
7736099;2;1;1;471.91820826;2
7736100;1;1;1;374.41096062;1
7736100;2;1;1;374.41096062;2
7736118;1;1;1;52.510459679;1
7736118;2;1;1;52.510459679;2
7736119;1;1;1;99.905912056;1
7736119;2;1;1;99.905912056;2
7736123;1;1;1;108.84834138;1
7736123;2;1;1;108.84834138;2
7736123;3;1;1;108.84834138;3
7736123;4;1;1;108.84834138;4
7736129;1;1;1;109.51782613;1
7736129;2;1;1;109.51782613;2
7736132;1;1;1;156.3130817;1
7736132;2;1;1;156.3130817;2
7736134;1;1;1;230.97931648;1
7736134;2;1;1;230.97931648;2
7736198;1;1;1;21.811866937;1
7736198;2;1;1;21.811866937;2
7736208;1;1;1;561.21873371;1
7736208;2;1;1;561.21873371;2
7736214;1;1;1;541.87062757;1
7736214;2;1;1;541.87062757;2
7736246;1;1;1;254.84587817;1
7736246;2;1;1;254.84587817;2
7736259;1;1;1;524.35356473;1
7736259;2;1;1;524.35356473;2
7736269;1;1;1;170.14555201;1
7736269;2;1;1;170.14555201;2
7736317;1;1;1;644.40593126;1
7736317;2;1;1;644.40593126;2
7736332;1;1;1;319.23136554;1
7736332;2;1;1;319.23136554;2
7736342;1;1;1;556.93672332;1
7736342;2;1;1;556.93672332;2
7736362;1;1;1;474.52838699;1
7736362;2;1;1;474.52838699;3
7736366;1;1;1;551.38923652;1
7736366;2;1;1;551.38923652;2
7736377;1;1;1;55.027445755;1
7736377;2;1;1;55.027445755;2
7736393;1;1;1;411.10819356;1
7736393;2;1;1;411.10819356;2
7736406;1;1;1;626.29849839;1
7736406;2;1;1;626.29849839;2
7736427;1;1;1;437.93973708;1
7736427;2;1;1;437.93973708;2
7736453;1;1;1;117.29730657;1
7736453;2;1;1;117.29730657;2
7736457;1;1;1;92.093372257;1
7736457;2;1;1;92.093372257;2
7736471;1;1;1;77.019562551;1
7736471;2;1;1;77.019562551;2
7736481;1;1;1;109.92881797;1
7736481;2;1;1;109.92881797;2
7736483;1;1;1;118.47982886;1
7736483;2;1;1;118.47982886;2
7736491;1;1;1;146.75919051;1
7736491;2;1;1;146.75919051;2
7736496;1;1;1;292.47678844;1
7736496;2;1;1;292.47678844;2
7736510;1;1;1;198.13869779;1
7736510;2;1;1;198.13869779;2
7736523;1;1;1;120.4534855;1
7736523;2;1;1;120.4534855;2
7736532;1;1;1;123.48576586;1
7736532;2;1;1;123.48576586;2
7736546;1;1;1;160.86553601;1
7736546;2;1;1;160.86553601;2
7736564;1;1;1;94.620631923;1
7736564;2;1;1;94.620631923;2
7736566;1;1;1;178.73948445;1
7736566;2;1;1;178.73948445;2
7736577;1;1;1;246.61400273;1
7736577;2;1;1;246.61400273;2
7736586;1;1;1;153.66635823;1
7736586;2;1;1;153.66635823;2
7736598;1;1;1;121.65509819;1
7736598;2;1;1;121.65509819;2
7736600;1;1;1;128.15349977;1
7736600;2;1;1;128.15349977;2
7736619;1;1;1;155.01263076;1
7736619;2;1;1;155.01263076;2
7736624;1;1;1;143.94989094;1
7736624;2;1;1;143.94989094;2
7736629;1;1;1;151.16098622;1
7736629;2;1;1;151.16098622;2
7736637;1;1;1;135.67577424;1
7736637;2;1;1;135.67577424;2
7736643;1;1;1;183.67109441;1
7736643;2;1;1;183.67109441;2
7736679;1;1;1;140.34445292;1
7736679;2;1;1;140.34445292;2
7736682;1;1;1;152.06887273;1
7736682;2;1;1;152.06887273;2
7736685;1;1;1;97.324078549;1
7736685;2;1;1;97.324078549;2
7736686;1;1;1;100.44667807;1
7736686;2;1;1;100.44667807;2
7736689;1;1;1;97.324078549;1
7736689;2;1;1;97.324078549;2
7736692;1;1;1;101.37924849;1
7736692;2;1;1;101.37924849;2
7736695;1;1;1;129.1771923;1
7736695;2;1;1;129.1771923;2
7736709;1;2;1;104.99688421;1
7736709;2;2;1;104.99688421;2
7736710;1;1;1;176.57320018;1
7736710;2;1;1;176.57320018;4
7736730;1;1;1;190.34300399;1
7736730;2;1;1;190.34300399;2
7736755;1;1;1;162.39553479;1
7736755;2;1;1;162.39553479;2
7736808;1;1;1;28.748074862;1
7736808;2;1;1;28.748074862;2
7736822;1;1;1;18.359899313;2
7736822;2;1;1;18.359899313;3
7736855;1;1;1;12.632743889;1
7736855;2;1;1;12.632743889;2
7736858;1;1;1;18.060337779;1
7736858;2;1;1;18.060337779;2
7736871;1;1;1;15.931970817;1
7736871;2;1;1;15.931970817;2
7736874;1;1;1;11.446931841;1
7736874;2;1;1;11.446931841;2
7736879;1;1;1;15.931970817;1
7736879;2;1;1;15.931970817;2
7736882;1;1;1;13.03759935;1
7736882;2;1;1;13.03759935;2
7736895;1;1;1;16.263217951;1
7736895;2;1;1;16.263217951;2
7736896;1;1;1;16.263217951;1
7736896;2;1;1;16.263217951;2
7736898;2;1;1;15.728426529;2
7736898;1;1;1;15.728426529;1
7736900;1;1;1;16.181600979;1
7736900;2;1;1;16.181600979;2
7736903;1;1;1;11.188295534;1
7736903;2;1;1;11.188295534;2
7736908;1;1;1;16.263217951;1
7736908;2;1;1;16.263217951;2
7736909;1;1;1;14.011348721;1
7736909;2;1;1;14.011348721;2
7736914;1;1;1;17.525167899;1
7736914;2;1;1;17.525167899;2
7736916;1;1;1;28.297934334;1
7736916;2;1;1;28.297934334;2
7736918;1;1;1;12.056455145;1
7736918;2;1;1;12.056455145;2
7736926;1;1;1;21.549156396;1
7736926;2;1;1;21.549156396;2
7736931;1;1;1;10.708145236;1
7736931;2;1;1;10.708145236;3
7736931;3;1;1;10.708145236;5
7736935;1;1;1;43.544623636;1
7736935;2;1;1;43.544623636;2
7736965;1;1;1;69.347513432;1
7736965;2;1;1;69.347513432;2
7736973;1;1;1;128.4489679;1
7736973;2;1;1;128.4489679;2
7736976;1;1;1;91.380143845;1
7736976;2;1;1;91.380143845;2
7736981;1;1;1;109.13505016;1
7736981;2;1;1;109.13505016;2
7737049;1;1;1;17.71792662;1
7737049;2;1;1;17.71792662;2
7737082;1;1;1;21.786466071;1
7737082;2;1;1;21.786466071;2
7737104;1;1;1;12.189063682;1
7737104;2;1;1;12.189063682;2
7737120;1;1;1;14.581501343;1
7737120;2;1;1;14.581501343;2
7737122;1;1;1;13.650150997;2
7737122;2;1;1;13.650150997;3
7737126;1;1;1;14.347747098;1
7737126;2;1;1;14.347747098;2
7737235;1;1;1;64.961174886;1
7737235;2;1;1;64.961174886;2
7737237;1;1;1;99.705002407;1
7737237;2;1;1;99.705002407;2
7737257;1;1;1;18.76712637;1
7737257;2;1;1;18.76712637;2
7737265;1;1;1;16.890413733;1
7737265;2;1;1;16.890413733;2
7737293;1;1;1;24.857520752;1
7737293;2;1;1;24.857520752;2
7737311;1;1;1;9.2987818185;1
7737311;2;1;1;9.2987818185;2
7737319;1;1;1;18.449613533;1
7737319;2;1;1;18.449613533;2
7737330;1;1;1;12.316322138;1
7737330;2;1;1;12.316322138;2
7737338;1;1;1;12.905032313;1
7737338;2;1;1;12.905032313;2
7737365;1;1;1;22.05119183;1
7737365;2;1;1;22.05119183;2
7737378;1;1;1;57.181120191;1
7737378;2;1;1;57.181120191;2
7737403;1;1;1;16.400856731;1
7737403;2;1;1;16.400856731;2
7737404;1;1;1;18.293367403;1
7737404;2;1;1;18.293367403;2
7737409;1;1;1;75.224754648;1
7737409;2;1;1;75.224754648;2
7737471;1;1;1;41.041776352;1
7737471;2;1;1;41.041776352;2
7737514;1;1;1;61.778696009;1
7737514;2;1;1;61.778696009;2
7737525;1;1;1;65.231890921;1
7737525;2;1;1;65.231890921;2
7737567;1;1;1;104.09011197;1
7737567;2;1;1;104.09011197;2
7737635;1;1;1;49.407159122;1
7737635;2;1;1;49.407159122;2
7737670;1;1;1;55.312378367;1
7737670;2;1;1;55.312378367;2
7737750;1;1;1;62.48159868;1
7737750;2;1;1;62.48159868;2
7737753;1;1;1;27.355336466;1
7737753;2;1;1;27.355336466;2
7737803;1;1;1;30.704922761;1
7737803;2;1;1;30.704922761;2
7737805;1;1;1;15.500623428;1
7737805;2;1;1;15.500623428;2
7737977;1;1;1;56.399158594;1
7737977;2;1;1;56.399158594;2
7737986;1;1;1;108.81469958;1
7737986;2;1;1;108.81469958;2
7738005;1;1;1;93.871690959;1
7738005;2;1;1;93.871690959;2
7738070;1;1;1;12.864757192;1
7738070;2;1;1;12.864757192;2
7738076;1;1;1;321.66887483;1
7738076;2;1;1;321.66887483;2
7738106;1;1;1;550.9688342;1
7738106;2;1;1;550.9688342;2
7738109;1;1;1;596.02104435;1
7738109;2;1;1;596.02104435;3
7738145;1;1;1;455.29526693;1
7738145;2;1;1;455.29526693;2
7738225;1;1;1;526.75090035;1
7738225;2;1;1;526.75090035;2
7738229;1;1;1;436.23574799;1
7738229;2;1;1;436.23574799;2
7738273;1;1;1;505.56620545;1
7738273;2;1;1;505.56620545;2
7738274;1;1;1;247.9973109;1
7738274;2;1;1;247.9973109;2
7738285;1;1;1;307.82571538;1
7738285;2;1;1;307.82571538;2
7738300;1;1;1;574.33166871;1
7738300;2;1;1;574.33166871;2
7738310;1;1;1;546.47316178;1
7738310;2;1;1;546.47316178;2
7738312;1;1;1;515.66208485;1
7738312;2;1;1;515.66208485;2
7738313;1;1;1;549.85754083;1
7738313;2;1;1;549.85754083;2
7738349;1;1;1;518.3899236;1
7738349;2;1;1;518.3899236;2
7738358;1;1;1;396.79569743;1
7738358;2;1;1;396.79569743;2
7738363;1;1;1;619.6315961;1
7738363;2;1;1;619.6315961;2
7738364;1;1;1;755.20300898;1
7738364;2;1;1;755.20300898;2
7738383;1;1;1;504.64146772;1
7738383;2;1;1;504.64146772;2
7738430;1;1;1;656.13554616;1
7738430;2;1;1;656.13554616;2
7738449;1;1;1;365.02392203;1
7738449;2;1;1;365.02392203;2
7738454;1;1;1;334.54902746;1
7738454;2;1;1;334.54902746;2
7738455;1;1;1;339.69197759;1
7738455;2;1;1;339.69197759;2
7738457;1;1;1;254.09376749;1
7738457;2;1;1;254.09376749;2
7738641;1;1;1;34.409522185;1
7738641;2;1;1;34.409522185;2
7738707;1;1;1;433.38070544;1
7738707;2;1;1;433.38070544;2
7738723;1;1;1;279.38972143;1
7738723;2;1;1;279.38972143;2
7738750;1;1;1;398.01947526;1
7738750;2;1;1;398.01947526;2
7738756;1;1;1;174.79811805;1
7738756;2;1;1;174.79811805;2
7738758;1;1;1;184.54956663;1
7738758;2;1;1;184.54956663;2
7738781;1;1;1;444.39716724;1
7738781;2;1;1;444.39716724;2
7738970;1;1;1;56.977004924;1
7738970;2;1;1;56.977004924;2
7738991;1;1;1;23.039358867;1
7738991;2;1;1;23.039358867;2
7739079;1;1;1;18.752125687;1
7739079;2;1;1;18.752125687;2
7739133;1;1;1;109.92759066;1
7739133;2;1;1;109.92759066;2
7739160;1;1;1;184.31736408;1
7739160;2;1;1;184.31736408;2
7739231;1;1;1;7.7650168836;1
7739231;2;1;1;7.7650168836;2
7739247;1;1;1;9.7062711045;1
7739247;2;1;1;9.7062711045;2
7739359;1;1;1;10.230370791;1
7739359;2;1;1;10.230370791;2
7739390;1;1;1;7.3792960281;1
7739390;2;1;1;7.3792960281;2
7739817;1;1;1;155.15544382;1
7739817;2;1;1;155.15544382;2
7739856;1;1;1;256.72033613;1
7739856;2;1;1;256.72033613;2
7739889;1;1;1;140.18741909;1
7739889;2;1;1;140.18741909;2
7739899;1;1;1;128.95841258;1
7739899;2;1;1;128.95841258;2
7739922;1;1;1;131.68772952;1
7739922;2;1;1;131.68772952;2
7739924;1;1;1;300.5149363;1
7739924;2;1;1;300.5149363;2
7739971;1;1;1;308.0613842;1
7739971;2;1;1;308.0613842;2
7739971;3;1;1;308.0613842;3
7740016;1;1;1;247.91521098;1
7740016;2;1;1;247.91521098;2
7740020;1;1;1;266.05401259;1
7740020;2;1;1;266.05401259;2
7740042;1;1;1;270.16043771;1
7740042;2;1;1;270.16043771;2
7740136;1;1;1;320.60716527;1
7740136;2;1;1;320.60716527;2
7740139;1;1;1;621.62871329;1
7740139;2;1;1;621.62871329;2
7740337;1;1;1;89.878676808;1
7740337;2;1;1;89.878676808;2
7740398;1;1;1;113.80332181;1
7740398;2;1;1;113.80332181;2
7740398;3;1;1;113.80332181;3
7740398;4;1;1;113.80332181;4
7740436;1;1;1;20.322021751;1
7740436;2;1;1;20.322021751;2
7740451;1;1;1;21.338122839;1
7740451;2;1;1;21.338122839;2
7740462;1;1;1;36.821920019;1
7740462;2;1;1;36.821920019;2
7740465;1;1;1;21.338122839;1
7740465;2;1;1;21.338122839;2
7740467;1;1;1;21.338122839;1
7740467;2;1;1;21.338122839;2
7740472;1;1;1;31.208934488;1
7740472;2;1;1;31.208934488;2
7740479;1;1;1;63.381474797;1
7740479;2;1;1;63.381474797;2
7740929;1;1;1;44.656105668;1
7740929;2;1;1;44.656105668;2
7740943;1;1;1;42.165315009;1
7740943;2;1;1;42.165315009;2
7740944;1;1;1;42.165315009;1
7740944;2;1;1;42.165315009;2
7740961;1;1;1;81.434789109;1
7740961;2;1;1;81.434789109;2
7741032;1;1;1;182.90751493;1
7741032;2;1;1;182.90751493;2
7741192;1;1;1;98.451956931;1
7741192;2;1;1;98.451956931;2
7741192;3;1;1;98.451956931;3
7741192;4;1;1;98.451956931;4
7741228;1;1;1;228.03240201;1
7741228;2;1;1;228.03240201;2
7741228;3;1;1;228.03240201;3
7741228;4;1;1;228.03240201;4
7741471;1;1;1;11.794500969;1
7741471;2;1;1;11.794500969;2
7741472;1;1;1;11.794500969;1
7741472;2;1;1;11.794500969;2
7741618;1;1;1;12.644695432;1
7741618;2;1;1;12.644695432;2
7741627;1;1;1;12.069634113;1
7741627;2;1;1;12.069634113;2
7741633;1;1;1;14.896321281;2
7741633;2;1;1;14.896321281;4
7741703;1;1;1;15.161936223;1
7741703;2;1;1;15.161936223;2
7741711;1;1;1;18.104451169;1
7741711;2;1;1;18.104451169;2
7741723;1;1;1;14.530832453;1
7741723;2;1;1;14.530832453;2
7741730;1;1;1;12.429734904;1
7741730;2;1;1;12.429734904;2
7741764;1;1;1;21.869955989;1
7741764;2;1;1;21.869955989;2
7741765;1;1;1;9.1483454261;1
7741765;2;1;1;9.1483454261;2
7741775;1;1;1;15.438750321;1
7741775;2;1;1;15.438750321;2
7741824;1;1;1;18.242955777;1
7741824;2;1;1;18.242955777;2
7741864;1;1;1;15.848190509;2
7741864;2;1;1;15.848190509;3
7741864;3;1;1;15.848190509;4
7741869;1;1;1;10.212767326;1
7741869;2;1;1;10.212767326;2
7741886;1;1;1;10.303085167;1
7741886;2;1;1;10.303085167;2
7741892;1;1;1;14.423219879;1
7741892;2;1;1;14.423219879;2
7741921;1;1;1;13.94586645;1
7741921;2;1;1;13.94586645;2
7742124;1;1;1;12.544954062;1
7742124;2;1;1;12.544954062;2
7742215;1;1;1;13.556366094;1
7742215;2;1;1;13.556366094;2
7742216;1;1;1;13.112583616;1
7742216;2;1;1;13.112583616;2
7742286;1;1;1;70.30008088;5
7742286;2;1;1;70.30008088;6
7742290;1;1;1;103.29608987;1
7742290;2;1;1;103.29608987;4
